;txNomeParlamentar;idecadastro;nuCarteiraParlamentar;nuLegislatura;sgUF;sgPartido;codLegislatura;numSubCota;txtDescricao;numEspecificacaoSubCota;txtDescricaoEspecificacao;txtFornecedor;txtCNPJCPF;txtNumero;indTipoDocumento;datEmissao;vlrDocumento;vlrGlosa;vlrLiquido;numMes;numAno;numParcela;txtPassageiro;txtTrecho;numLote;numRessarcimento;vlrRestituicao;nuDeputadoId;ideDocumento
155425;ZÉ AUGUSTO NALIN;191945.0;557.0;2015;RJ;DEM;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;MAGE WORK PLACE ESCRITORIOS COMPARTILHADOS EIRELI;26520094000113.0;101/2018;1;2018-03-28 00:00:00;2500;0;2500;3;2018;0;;;1480502;6223.0;0.0;3135;6543296
155426;ZÉ AUGUSTO NALIN;191945.0;557.0;2015;RJ;DEM;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;MAGE WORK PLACE ESCRITORIOS COMPARTILHADOS EIRELI;26520094000113.0;64/2018;1;2018-02-26 00:00:00;2500;0;2500;2;2018;0;;;1474992;6202.0;0.0;3135;6528345
155427;ZÉ AUGUSTO NALIN;191945.0;557.0;2015;RJ;DEM;55.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;MAGE WORK PLACE ESCRITORIOS COMPARTILHADOS EIRELI - ME;26520094000113.0;2/2018;1;2018-01-22 00:00:00;2500;0;2500;1;2018;0;;;1460890;6142.0;0.0;3135;6491713
155428;ZÉ AUGUSTO NALIN;191945.0;557.0;2015;RJ;DEM;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;BRASAL COMBUSTIVEIS LTDA;97626000400.0;249537;4;2018-04-03 00:00:00;100;0;100;4;2018;0;;;1481033;6228.0;0.0;3135;6544462
155429;ZÉ AUGUSTO NALIN;191945.0;557.0;2015;RJ;DEM;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;306597002140.0;334751;4;2018-05-23 00:00:00;246,48;0;246,48;5;2018;0;;;1498670;6287.0;0.0;3135;6589024
155430;ZÉ AUGUSTO NALIN;191945.0;557.0;2015;RJ;DEM;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;306597004518.0;210394;4;2018-02-20 00:00:00;171,53;0;171,53;2;2018;0;;;1466091;6156.0;0.0;3135;6505937
155431;ZÉ AUGUSTO NALIN;191945.0;557.0;2015;RJ;DEM;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;306597004518.0;227843;4;2018-03-20 00:00:00;100;0;100;3;2018;0;;;1476464;6210.0;0.0;3135;6532464
155432;ZÉ AUGUSTO NALIN;191945.0;557.0;2015;RJ;DEM;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;306597004518.0;267012;0;2018-05-08 00:00:00;158,9;0;158,9;5;2018;0;;;1493822;6280.0;0.0;3135;6577702
155433;ZÉ AUGUSTO NALIN;191945.0;557.0;2015;RJ;DEM;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;306597007614.0;15169;4;2018-03-27 00:00:00;100;0;100;3;2018;0;;;1478693;6219.0;0.0;3135;6538478
155434;ZÉ AUGUSTO NALIN;191945.0;557.0;2015;RJ;DEM;55.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;306597007614.0;296185;4;2018-03-07 00:00:00;100;0;100;3;2018;0;;;1472891;6196.0;0.0;3135;6522810
