;txNomeParlamentar;idecadastro;sgUF;sgPartido;vlrDocumento;numMes
71999;CESAR SOUZA;73720.0;SC;PSD;537.0;9
72000;CESAR SOUZA;73720.0;SC;PSD;537.0;10
72001;CESAR SOUZA;73720.0;SC;PSD;342.0;4
72002;CESAR SOUZA;73720.0;SC;PSD;537.0;5
72003;CESAR SOUZA;73720.0;SC;PSD;507.9;5
72004;CESAR SOUZA;73720.0;SC;PSD;537.0;7
72005;CESAR SOUZA;73720.0;SC;PSD;537.0;8
72006;CESAR SOUZA;73720.0;SC;PSD;1350.0;4
72007;CESAR SOUZA;73720.0;SC;PSD;1605.8;9
72008;CESAR SOUZA;73720.0;SC;PSD;1559.46;8
72009;CESAR SOUZA;73720.0;SC;PSD;1593.83;7
72010;CESAR SOUZA;73720.0;SC;PSD;1461.48;5
72011;CESAR SOUZA;73720.0;SC;PSD;1589.64;6
72012;CESAR SOUZA;73720.0;SC;PSD;1571.01;10
72013;CESAR SOUZA;73720.0;SC;PSD;332.0;6
72014;CESAR SOUZA;73720.0;SC;PSD;170.0;5
72015;CESAR SOUZA;73720.0;SC;PSD;150.0;5
72016;CESAR SOUZA;73720.0;SC;PSD;315.0;5
72017;CESAR SOUZA;73720.0;SC;PSD;185.3;2
72018;CESAR SOUZA;73720.0;SC;PSD;132.5;8
72019;CESAR SOUZA;73720.0;SC;PSD;56.8;10
72020;CESAR SOUZA;73720.0;SC;PSD;270.02;5
72021;CESAR SOUZA;73720.0;SC;PSD;310.0;5
72022;CESAR SOUZA;73720.0;SC;PSD;333.33;6
72023;CESAR SOUZA;73720.0;SC;PSD;625.29;6
72024;CESAR SOUZA;73720.0;SC;PSD;324.37;7
72025;CESAR SOUZA;73720.0;SC;PSD;315.07;7
72026;CESAR SOUZA;73720.0;SC;PSD;506.04;8
72027;CESAR SOUZA;73720.0;SC;PSD;1361.89;9
72028;CESAR SOUZA;73720.0;SC;PSD;402.65;9
72029;CESAR SOUZA;73720.0;SC;PSD;627.77;10
72030;CESAR SOUZA;73720.0;SC;PSD;560.89;10
72031;CESAR SOUZA;73720.0;SC;PSD;50.0;5
72032;CESAR SOUZA;73720.0;SC;PSD;100.0;5
72033;CESAR SOUZA;73720.0;SC;PSD;150.0;7
72034;CESAR SOUZA;73720.0;SC;PSD;150.0;5
72035;CESAR SOUZA;73720.0;SC;PSD;150.0;6
72036;CESAR SOUZA;73720.0;SC;PSD;146.38;5
72037;CESAR SOUZA;73720.0;SC;PSD;150.0;6
72038;CESAR SOUZA;73720.0;SC;PSD;150.0;6
72039;CESAR SOUZA;73720.0;SC;PSD;150.0;7
72040;CESAR SOUZA;73720.0;SC;PSD;150.0;7
72041;CESAR SOUZA;73720.0;SC;PSD;150.0;7
72042;CESAR SOUZA;73720.0;SC;PSD;100.0;2
72043;CESAR SOUZA;73720.0;SC;PSD;263.68;5
72044;CESAR SOUZA;73720.0;SC;PSD;150.0;2
72045;CESAR SOUZA;73720.0;SC;PSD;211.0;10
72046;CESAR SOUZA;73720.0;SC;PSD;200.0;10
72047;CESAR SOUZA;73720.0;SC;PSD;347.84;3
72048;CESAR SOUZA;73720.0;SC;PSD;424.95;4
72049;CESAR SOUZA;73720.0;SC;PSD;553.09;4
72050;CESAR SOUZA;73720.0;SC;PSD;508.05;4
72051;CESAR SOUZA;73720.0;SC;PSD;563.46;5
72052;CESAR SOUZA;73720.0;SC;PSD;571.57;6
72053;CESAR SOUZA;73720.0;SC;PSD;392.18;6
72054;CESAR SOUZA;73720.0;SC;PSD;192.78;7
72055;CESAR SOUZA;73720.0;SC;PSD;554.86;7
72056;CESAR SOUZA;73720.0;SC;PSD;338.24;8
72057;CESAR SOUZA;73720.0;SC;PSD;397.91;8
72058;CESAR SOUZA;73720.0;SC;PSD;381.54;9
72059;CESAR SOUZA;73720.0;SC;PSD;383.57;9
72060;CESAR SOUZA;73720.0;SC;PSD;605.93;10
72061;CESAR SOUZA;73720.0;SC;PSD;630.37;10
72062;CESAR SOUZA;73720.0;SC;PSD;5000.0;4
72063;CESAR SOUZA;73720.0;SC;PSD;5000.0;5
72064;CESAR SOUZA;73720.0;SC;PSD;5000.0;7
72065;CESAR SOUZA;73720.0;SC;PSD;5000.0;8
72066;CESAR SOUZA;73720.0;SC;PSD;5000.0;9
72067;CESAR SOUZA;73720.0;SC;PSD;5000.0;10
72068;CESAR SOUZA;73720.0;SC;PSD;2833.33;10
72069;CESAR SOUZA;73720.0;SC;PSD;2666.67;10
72070;CESAR SOUZA;73720.0;SC;PSD;5000.0;3
72071;CESAR SOUZA;73720.0;SC;PSD;5000.0;4
72072;CESAR SOUZA;73720.0;SC;PSD;669.12;3
72073;CESAR SOUZA;73720.0;SC;PSD;602.03;5
72074;CESAR SOUZA;73720.0;SC;PSD;12312.5;4
72075;CESAR SOUZA;73720.0;SC;PSD;79.75;4
72076;CESAR SOUZA;73720.0;SC;PSD;20.11;3
72077;CESAR SOUZA;73720.0;SC;PSD;160.69;5
72078;CESAR SOUZA;73720.0;SC;PSD;46.31;4
72079;CESAR SOUZA;73720.0;SC;PSD;144.23;6
72080;CESAR SOUZA;73720.0;SC;PSD;78.81;5
72081;CESAR SOUZA;73720.0;SC;PSD;160.92;7
72082;CESAR SOUZA;73720.0;SC;PSD;75.36;6
72083;CESAR SOUZA;73720.0;SC;PSD;160.95;8
72084;CESAR SOUZA;73720.0;SC;PSD;70.0;7
72085;CESAR SOUZA;73720.0;SC;PSD;161.46;9
72086;CESAR SOUZA;73720.0;SC;PSD;73.02;8
72087;CESAR SOUZA;73720.0;SC;PSD;173.9;9
72088;CESAR SOUZA;73720.0;SC;PSD;160.91;10
72089;CESAR SOUZA;73720.0;SC;PSD;103.55;10
72090;CESAR SOUZA;73720.0;SC;PSD;1112.23;9
72091;CESAR SOUZA;73720.0;SC;PSD;322.73;6
72092;CESAR SOUZA;73720.0;SC;PSD;314.44;5
72093;CESAR SOUZA;73720.0;SC;PSD;312.09;2
72094;CESAR SOUZA;73720.0;SC;PSD;305.81;3
72095;CESAR SOUZA;73720.0;SC;PSD;234.84;9
72096;CESAR SOUZA;73720.0;SC;PSD;222.74;7
72097;CESAR SOUZA;73720.0;SC;PSD;221.77;8
72098;CESAR SOUZA;73720.0;SC;PSD;200.16;4
72099;CESAR SOUZA;73720.0;SC;PSD;115.49;10
72100;CESAR SOUZA;73720.0;SC;PSD;1064.51;8
72101;CESAR SOUZA;73720.0;SC;PSD;1146.15;10
72102;CESAR SOUZA;73720.0;SC;PSD;1288.15;7
72103;CESAR SOUZA;73720.0;SC;PSD;1176.27;6
72104;CESAR SOUZA;73720.0;SC;PSD;1.3;3
72105;CESAR SOUZA;73720.0;SC;PSD;1.3;3
72106;CESAR SOUZA;73720.0;SC;PSD;14.3;3
72107;CESAR SOUZA;73720.0;SC;PSD;5.4;3
72108;CESAR SOUZA;73720.0;SC;PSD;1.3;3
72109;CESAR SOUZA;73720.0;SC;PSD;3.6;4
72110;CESAR SOUZA;73720.0;SC;PSD;1.3;4
72111;CESAR SOUZA;73720.0;SC;PSD;5.6;4
72112;CESAR SOUZA;73720.0;SC;PSD;2.8;4
72113;CESAR SOUZA;73720.0;SC;PSD;1.4;5
72114;CESAR SOUZA;73720.0;SC;PSD;4.2;5
72115;CESAR SOUZA;73720.0;SC;PSD;1.4;5
72116;CESAR SOUZA;73720.0;SC;PSD;4.2;6
72117;CESAR SOUZA;73720.0;SC;PSD;1.95;6
72118;CESAR SOUZA;73720.0;SC;PSD;1.95;6
72119;CESAR SOUZA;73720.0;SC;PSD;1.4;6
72120;CESAR SOUZA;73720.0;SC;PSD;1.4;6
72121;CESAR SOUZA;73720.0;SC;PSD;3.35;7
72122;CESAR SOUZA;73720.0;SC;PSD;1.4;8
72123;CESAR SOUZA;73720.0;SC;PSD;1.4;9
72124;CESAR SOUZA;73720.0;SC;PSD;22.23;4
72125;CESAR SOUZA;73720.0;SC;PSD;19.25;8
72126;CESAR SOUZA;73720.0;SC;PSD;53.6;3
72127;CESAR SOUZA;73720.0;SC;PSD;114.0;6
72128;CESAR SOUZA;73720.0;SC;PSD;31.88;3
72129;CESAR SOUZA;73720.0;SC;PSD;31.88;3
72130;CESAR SOUZA;73720.0;SC;PSD;39.51;4
72131;CESAR SOUZA;73720.0;SC;PSD;20.77;4
72132;CESAR SOUZA;73720.0;SC;PSD;31.88;4
72133;CESAR SOUZA;73720.0;SC;PSD;49.49;6
72134;CESAR SOUZA;73720.0;SC;PSD;38.19;6
72135;CESAR SOUZA;73720.0;SC;PSD;49.49;6
72136;CESAR SOUZA;73720.0;SC;PSD;38.19;7
72137;CESAR SOUZA;73720.0;SC;PSD;38.19;7
72138;CESAR SOUZA;73720.0;SC;PSD;45.48;7
72139;CESAR SOUZA;73720.0;SC;PSD;45.48;8
72140;CESAR SOUZA;73720.0;SC;PSD;39.32;8
72141;CESAR SOUZA;73720.0;SC;PSD;38.19;9
72142;CESAR SOUZA;73720.0;SC;PSD;40.35;10
72143;CESAR SOUZA;73720.0;SC;PSD;22.07;10
72144;CESAR SOUZA;73720.0;SC;PSD;47.65;5
72145;CESAR SOUZA;73720.0;SC;PSD;10.37;3
72146;CESAR SOUZA;73720.0;SC;PSD;10.37;3
72147;CESAR SOUZA;73720.0;SC;PSD;11.33;4
72148;CESAR SOUZA;73720.0;SC;PSD;11.33;6
72149;CESAR SOUZA;73720.0;SC;PSD;22.66;7
72150;CESAR SOUZA;73720.0;SC;PSD;88.6;6
72151;CESAR SOUZA;73720.0;SC;PSD;80.3;7
72152;CESAR SOUZA;73720.0;SC;PSD;81.4;7
72153;CESAR SOUZA;73720.0;SC;PSD;91.85;7
72154;CESAR SOUZA;73720.0;SC;PSD;150.0;7
72155;CESAR SOUZA;73720.0;SC;PSD;88.55;8
72156;CESAR SOUZA;73720.0;SC;PSD;80.3;8
72157;CESAR SOUZA;73720.0;SC;PSD;80.3;10
72158;CESAR SOUZA;73720.0;SC;PSD;172.15;10
72159;CESAR SOUZA;73720.0;SC;PSD;79.2;2
72160;CESAR SOUZA;73720.0;SC;PSD;85.0;3
72161;CESAR SOUZA;73720.0;SC;PSD;79.2;3
72162;CESAR SOUZA;73720.0;SC;PSD;79.2;4
72163;CESAR SOUZA;73720.0;SC;PSD;168.85;5
72164;CESAR SOUZA;73720.0;SC;PSD;199.37;5
72165;CESAR SOUZA;73720.0;SC;PSD;79.2;3
72166;CESAR SOUZA;73720.0;SC;PSD;152.9;2
72167;CESAR SOUZA;73720.0;SC;PSD;116.6;2
72168;CESAR SOUZA;73720.0;SC;PSD;124.3;2
72169;CESAR SOUZA;73720.0;SC;PSD;154.0;2
72170;CESAR SOUZA;73720.0;SC;PSD;121.0;3
72171;CESAR SOUZA;73720.0;SC;PSD;104.5;3
72172;CESAR SOUZA;73720.0;SC;PSD;67.1;3
72173;CESAR SOUZA;73720.0;SC;PSD;100.0;5
72174;CESAR SOUZA;73720.0;SC;PSD;163.02;6
72175;CESAR SOUZA;73720.0;SC;PSD;87.67;9
72176;CESAR SOUZA;73720.0;SC;PSD;56.1;7
72177;CESAR SOUZA;73720.0;SC;PSD;127.5;5
72178;CESAR SOUZA;73720.0;SC;PSD;50.63;3
72179;CESAR SOUZA;73720.0;SC;PSD;24.5;8
