;txNomeParlamentar;idecadastro;sgUF;sgPartido;vlrDocumento;numMes
25823;ANGELA ALBINO;192120.0;SC;PCdoB;550.0;12
25824;ANGELA ALBINO;192120.0;SC;PCdoB;3216.76;11
25825;ANGELA ALBINO;192120.0;SC;PCdoB;1206.8;12
25826;ANGELA ALBINO;192120.0;SC;PCdoB;105.0;12
25827;ANGELA ALBINO;192120.0;SC;PCdoB;30.0;11
25828;ANGELA ALBINO;192120.0;SC;PCdoB;1021.36;12
25829;ANGELA ALBINO;192120.0;SC;PCdoB;260.0;11
25830;ANGELA ALBINO;192120.0;SC;PCdoB;50.0;11
25831;ANGELA ALBINO;192120.0;SC;PCdoB;150.0;11
25832;ANGELA ALBINO;192120.0;SC;PCdoB;150.0;11
25833;ANGELA ALBINO;192120.0;SC;PCdoB;136.77;11
25834;ANGELA ALBINO;192120.0;SC;PCdoB;150.0;12
25835;ANGELA ALBINO;192120.0;SC;PCdoB;158.8;11
25836;ANGELA ALBINO;192120.0;SC;PCdoB;135.46;11
25837;ANGELA ALBINO;192120.0;SC;PCdoB;100.0;12
25838;ANGELA ALBINO;192120.0;SC;PCdoB;135.02;11
25839;ANGELA ALBINO;192120.0;SC;PCdoB;150.0;12
25840;ANGELA ALBINO;192120.0;SC;PCdoB;150.0;12
25841;ANGELA ALBINO;192120.0;SC;PCdoB;100.0;12
25842;ANGELA ALBINO;192120.0;SC;PCdoB;196.73;12
25843;ANGELA ALBINO;192120.0;SC;PCdoB;77.12;11
25844;ANGELA ALBINO;192120.0;SC;PCdoB;194.52;11
25845;ANGELA ALBINO;192120.0;SC;PCdoB;157.2;11
25846;ANGELA ALBINO;192120.0;SC;PCdoB;40.0;11
25847;ANGELA ALBINO;192120.0;SC;PCdoB;150.0;11
25848;ANGELA ALBINO;192120.0;SC;PCdoB;6000.0;11
25849;ANGELA ALBINO;192120.0;SC;PCdoB;6200.0;11
25850;ANGELA ALBINO;192120.0;SC;PCdoB;800.0;12
25851;ANGELA ALBINO;192120.0;SC;PCdoB;2800.0;12
25852;ANGELA ALBINO;192120.0;SC;PCdoB;480.0;12
25853;ANGELA ALBINO;192120.0;SC;PCdoB;370.0;11
