;txNomeParlamentar;idecadastro;sgUF;sgPartido;vlrDocumento;numMes
173063;JOÃO PAULO KLEINÜBING;178967.0;SC;DEM;155.21;2
173064;JOÃO PAULO KLEINÜBING;178967.0;SC;DEM;120.51;2
173065;JOÃO PAULO KLEINÜBING;178967.0;SC;DEM;644.0;2
173066;JOÃO PAULO KLEINÜBING;178967.0;SC;DEM;305.77;2
173067;JOÃO PAULO KLEINÜBING;178967.0;SC;DEM;36.79;3
173068;JOÃO PAULO KLEINÜBING;178967.0;SC;DEM;97.8;2
173069;JOÃO PAULO KLEINÜBING;178967.0;SC;DEM;83.3;2
173070;JOÃO PAULO KLEINÜBING;178967.0;SC;DEM;56.0;2
173071;JOÃO PAULO KLEINÜBING;178967.0;SC;DEM;33.0;2
173072;JOÃO PAULO KLEINÜBING;178967.0;SC;DEM;100.26;2
173073;JOÃO PAULO KLEINÜBING;178967.0;SC;DEM;663.03;2
