;txNomeParlamentar;idecadastro;sgUF;sgPartido;vlrDocumento;numMes
87117;DÉCIO LIMA;141413.0;SC;PT;1228.5;5
87118;DÉCIO LIMA;141413.0;SC;PT;1228.5;6
87119;DÉCIO LIMA;141413.0;SC;PT;130.0;12
87120;DÉCIO LIMA;141413.0;SC;PT;500.0;6
87121;DÉCIO LIMA;141413.0;SC;PT;500.0;7
87122;DÉCIO LIMA;141413.0;SC;PT;80.0;8
87123;DÉCIO LIMA;141413.0;SC;PT;38.5;11
87124;DÉCIO LIMA;141413.0;SC;PT;40.0;5
87125;DÉCIO LIMA;141413.0;SC;PT;427.0;11
87126;DÉCIO LIMA;141413.0;SC;PT;165.0;12
87127;DÉCIO LIMA;141413.0;SC;PT;235.25;1
87128;DÉCIO LIMA;141413.0;SC;PT;103.0;3
87129;DÉCIO LIMA;141413.0;SC;PT;150.0;8
87130;DÉCIO LIMA;141413.0;SC;PT;150.0;9
87131;DÉCIO LIMA;141413.0;SC;PT;140.0;9
87132;DÉCIO LIMA;141413.0;SC;PT;958.22;1
87133;DÉCIO LIMA;141413.0;SC;PT;849.6;6
87134;DÉCIO LIMA;141413.0;SC;PT;849.6;7
87135;DÉCIO LIMA;141413.0;SC;PT;849.6;9
87136;DÉCIO LIMA;141413.0;SC;PT;873.25;12
87137;DÉCIO LIMA;141413.0;SC;PT;849.6;2
87138;DÉCIO LIMA;141413.0;SC;PT;849.6;3
87139;DÉCIO LIMA;141413.0;SC;PT;849.6;4
87140;DÉCIO LIMA;141413.0;SC;PT;849.6;5
87141;DÉCIO LIMA;141413.0;SC;PT;849.6;8
87142;DÉCIO LIMA;141413.0;SC;PT;856.96;10
87143;DÉCIO LIMA;141413.0;SC;PT;904.74;11
87144;DÉCIO LIMA;141413.0;SC;PT;159.9;5
87145;DÉCIO LIMA;141413.0;SC;PT;115.0;8
87146;DÉCIO LIMA;141413.0;SC;PT;135.09;4
87147;DÉCIO LIMA;141413.0;SC;PT;149.99;5
87148;DÉCIO LIMA;141413.0;SC;PT;60.06;5
87149;DÉCIO LIMA;141413.0;SC;PT;100.0;6
87150;DÉCIO LIMA;141413.0;SC;PT;50.04;6
87151;DÉCIO LIMA;141413.0;SC;PT;50.06;10
