;txNomeParlamentar;idecadastro;sgUF;sgPartido;vlrDocumento;numMes
248919;PAULO BORNHAUSEN;73883.0;SC;PSB;1760.96;11
248920;PAULO BORNHAUSEN;73883.0;SC;PSB;1760.96;12
248921;PAULO BORNHAUSEN;73883.0;SC;PSB;23.39;12
248922;PAULO BORNHAUSEN;73883.0;SC;PSB;20.49;6
248923;PAULO BORNHAUSEN;73883.0;SC;PSB;32.39;10
248924;PAULO BORNHAUSEN;73883.0;SC;PSB;26.06;11
248925;PAULO BORNHAUSEN;73883.0;SC;PSB;27.81;7
248926;PAULO BORNHAUSEN;73883.0;SC;PSB;33.59;8
248927;PAULO BORNHAUSEN;73883.0;SC;PSB;39.2;9
248928;PAULO BORNHAUSEN;73883.0;SC;PSB;288.84;12
248929;PAULO BORNHAUSEN;73883.0;SC;PSB;288.84;9
248930;PAULO BORNHAUSEN;73883.0;SC;PSB;289.09;4
248931;PAULO BORNHAUSEN;73883.0;SC;PSB;289.08;6
248932;PAULO BORNHAUSEN;73883.0;SC;PSB;288.84;7
248933;PAULO BORNHAUSEN;73883.0;SC;PSB;288.84;8
248934;PAULO BORNHAUSEN;73883.0;SC;PSB;288.84;10
248935;PAULO BORNHAUSEN;73883.0;SC;PSB;288.84;11
248936;PAULO BORNHAUSEN;73883.0;SC;PSB;289.08;5
248937;PAULO BORNHAUSEN;73883.0;SC;PSB;1707.0;12
248938;PAULO BORNHAUSEN;73883.0;SC;PSB;835.0;5
248939;PAULO BORNHAUSEN;73883.0;SC;PSB;835.0;6
248940;PAULO BORNHAUSEN;73883.0;SC;PSB;835.0;7
248941;PAULO BORNHAUSEN;73883.0;SC;PSB;835.0;8
248942;PAULO BORNHAUSEN;73883.0;SC;PSB;835.0;9
248943;PAULO BORNHAUSEN;73883.0;SC;PSB;835.0;10
248944;PAULO BORNHAUSEN;73883.0;SC;PSB;835.0;11
248945;PAULO BORNHAUSEN;73883.0;SC;PSB;835.0;12
248946;PAULO BORNHAUSEN;73883.0;SC;PSB;1760.96;5
248947;PAULO BORNHAUSEN;73883.0;SC;PSB;1760.96;6
248948;PAULO BORNHAUSEN;73883.0;SC;PSB;1760.96;7
248949;PAULO BORNHAUSEN;73883.0;SC;PSB;1760.96;8
248950;PAULO BORNHAUSEN;73883.0;SC;PSB;1094.18;4
248951;PAULO BORNHAUSEN;73883.0;SC;PSB;1760.96;9
248952;PAULO BORNHAUSEN;73883.0;SC;PSB;1760.96;10
248953;PAULO BORNHAUSEN;73883.0;SC;PSB;1812.4;7
248954;PAULO BORNHAUSEN;73883.0;SC;PSB;83.0;4
248955;PAULO BORNHAUSEN;73883.0;SC;PSB;130.0;6
248956;PAULO BORNHAUSEN;73883.0;SC;PSB;30.0;7
248957;PAULO BORNHAUSEN;73883.0;SC;PSB;438.9;7
248958;PAULO BORNHAUSEN;73883.0;SC;PSB;555.0;8
248959;PAULO BORNHAUSEN;73883.0;SC;PSB;220.0;10
248960;PAULO BORNHAUSEN;73883.0;SC;PSB;446.0;12
248961;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;11
248962;PAULO BORNHAUSEN;73883.0;SC;PSB;50.0;11
248963;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;4
248964;PAULO BORNHAUSEN;73883.0;SC;PSB;50.0;7
248965;PAULO BORNHAUSEN;73883.0;SC;PSB;119.84;9
248966;PAULO BORNHAUSEN;73883.0;SC;PSB;30.0;11
248967;PAULO BORNHAUSEN;73883.0;SC;PSB;138.11;10
248968;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;12
248969;PAULO BORNHAUSEN;73883.0;SC;PSB;127.81;5
248970;PAULO BORNHAUSEN;73883.0;SC;PSB;50.0;4
248971;PAULO BORNHAUSEN;73883.0;SC;PSB;101.75;6
248972;PAULO BORNHAUSEN;73883.0;SC;PSB;50.01;6
248973;PAULO BORNHAUSEN;73883.0;SC;PSB;100.03;7
248974;PAULO BORNHAUSEN;73883.0;SC;PSB;136.4;9
248975;PAULO BORNHAUSEN;73883.0;SC;PSB;132.73;9
248976;PAULO BORNHAUSEN;73883.0;SC;PSB;138.64;11
248977;PAULO BORNHAUSEN;73883.0;SC;PSB;140.72;11
248978;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;12
248979;PAULO BORNHAUSEN;73883.0;SC;PSB;50.0;12
248980;PAULO BORNHAUSEN;73883.0;SC;PSB;50.0;12
248981;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;5
248982;PAULO BORNHAUSEN;73883.0;SC;PSB;136.7;6
248983;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;7
248984;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;4
248985;PAULO BORNHAUSEN;73883.0;SC;PSB;138.18;5
248986;PAULO BORNHAUSEN;73883.0;SC;PSB;130.96;7
248987;PAULO BORNHAUSEN;73883.0;SC;PSB;125.75;7
248988;PAULO BORNHAUSEN;73883.0;SC;PSB;142.82;8
248989;PAULO BORNHAUSEN;73883.0;SC;PSB;50.0;11
248990;PAULO BORNHAUSEN;73883.0;SC;PSB;117.3;11
248991;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;11
248992;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;10
248993;PAULO BORNHAUSEN;73883.0;SC;PSB;142.46;11
248994;PAULO BORNHAUSEN;73883.0;SC;PSB;157.84;12
248995;PAULO BORNHAUSEN;73883.0;SC;PSB;169.8;12
248996;PAULO BORNHAUSEN;73883.0;SC;PSB;50.0;12
248997;PAULO BORNHAUSEN;73883.0;SC;PSB;130.29;5
248998;PAULO BORNHAUSEN;73883.0;SC;PSB;110.0;4
248999;PAULO BORNHAUSEN;73883.0;SC;PSB;40.0;5
249000;PAULO BORNHAUSEN;73883.0;SC;PSB;50.0;12
249001;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;5
249002;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;5
249003;PAULO BORNHAUSEN;73883.0;SC;PSB;50.0;8
249004;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;9
249005;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;5
249006;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;6
249007;PAULO BORNHAUSEN;73883.0;SC;PSB;50.0;6
249008;PAULO BORNHAUSEN;73883.0;SC;PSB;134.03;4
249009;PAULO BORNHAUSEN;73883.0;SC;PSB;128.73;4
249010;PAULO BORNHAUSEN;73883.0;SC;PSB;172.76;4
249011;PAULO BORNHAUSEN;73883.0;SC;PSB;72.02;5
249012;PAULO BORNHAUSEN;73883.0;SC;PSB;148.47;5
249013;PAULO BORNHAUSEN;73883.0;SC;PSB;192.01;5
249014;PAULO BORNHAUSEN;73883.0;SC;PSB;136.52;5
249015;PAULO BORNHAUSEN;73883.0;SC;PSB;141.14;5
249016;PAULO BORNHAUSEN;73883.0;SC;PSB;163.9;5
249017;PAULO BORNHAUSEN;73883.0;SC;PSB;100.13;5
249018;PAULO BORNHAUSEN;73883.0;SC;PSB;169.02;5
249019;PAULO BORNHAUSEN;73883.0;SC;PSB;156.24;5
249020;PAULO BORNHAUSEN;73883.0;SC;PSB;174.71;5
249021;PAULO BORNHAUSEN;73883.0;SC;PSB;187.02;5
249022;PAULO BORNHAUSEN;73883.0;SC;PSB;176.59;5
249023;PAULO BORNHAUSEN;73883.0;SC;PSB;69.91;5
249024;PAULO BORNHAUSEN;73883.0;SC;PSB;154.32;5
249025;PAULO BORNHAUSEN;73883.0;SC;PSB;114.03;6
249026;PAULO BORNHAUSEN;73883.0;SC;PSB;159.31;6
249027;PAULO BORNHAUSEN;73883.0;SC;PSB;149.66;6
249028;PAULO BORNHAUSEN;73883.0;SC;PSB;52.46;6
249029;PAULO BORNHAUSEN;73883.0;SC;PSB;112.83;6
249030;PAULO BORNHAUSEN;73883.0;SC;PSB;182.75;6
249031;PAULO BORNHAUSEN;73883.0;SC;PSB;119.44;6
249032;PAULO BORNHAUSEN;73883.0;SC;PSB;161.59;6
249033;PAULO BORNHAUSEN;73883.0;SC;PSB;142.87;6
249034;PAULO BORNHAUSEN;73883.0;SC;PSB;76.22;6
249035;PAULO BORNHAUSEN;73883.0;SC;PSB;128.86;6
249036;PAULO BORNHAUSEN;73883.0;SC;PSB;176.65;6
249037;PAULO BORNHAUSEN;73883.0;SC;PSB;61.75;7
249038;PAULO BORNHAUSEN;73883.0;SC;PSB;157.61;7
249039;PAULO BORNHAUSEN;73883.0;SC;PSB;102.34;7
249040;PAULO BORNHAUSEN;73883.0;SC;PSB;151.12;7
249041;PAULO BORNHAUSEN;73883.0;SC;PSB;101.03;7
249042;PAULO BORNHAUSEN;73883.0;SC;PSB;81.03;7
249043;PAULO BORNHAUSEN;73883.0;SC;PSB;55.54;7
249044;PAULO BORNHAUSEN;73883.0;SC;PSB;105.27;7
249045;PAULO BORNHAUSEN;73883.0;SC;PSB;109.04;7
249046;PAULO BORNHAUSEN;73883.0;SC;PSB;154.56;7
249047;PAULO BORNHAUSEN;73883.0;SC;PSB;105.39;7
249048;PAULO BORNHAUSEN;73883.0;SC;PSB;70.96;7
249049;PAULO BORNHAUSEN;73883.0;SC;PSB;103.63;8
249050;PAULO BORNHAUSEN;73883.0;SC;PSB;122.49;8
249051;PAULO BORNHAUSEN;73883.0;SC;PSB;89.23;8
249052;PAULO BORNHAUSEN;73883.0;SC;PSB;149.06;8
249053;PAULO BORNHAUSEN;73883.0;SC;PSB;81.29;8
249054;PAULO BORNHAUSEN;73883.0;SC;PSB;110.09;8
249055;PAULO BORNHAUSEN;73883.0;SC;PSB;117.01;8
249056;PAULO BORNHAUSEN;73883.0;SC;PSB;145.64;9
249057;PAULO BORNHAUSEN;73883.0;SC;PSB;114.42;10
249058;PAULO BORNHAUSEN;73883.0;SC;PSB;92.62;12
249059;PAULO BORNHAUSEN;73883.0;SC;PSB;116.76;11
249060;PAULO BORNHAUSEN;73883.0;SC;PSB;73.8;11
249061;PAULO BORNHAUSEN;73883.0;SC;PSB;169.28;11
249062;PAULO BORNHAUSEN;73883.0;SC;PSB;81.29;11
249063;PAULO BORNHAUSEN;73883.0;SC;PSB;136.65;11
249064;PAULO BORNHAUSEN;73883.0;SC;PSB;199.92;11
249065;PAULO BORNHAUSEN;73883.0;SC;PSB;71.09;11
249066;PAULO BORNHAUSEN;73883.0;SC;PSB;134.0;11
249067;PAULO BORNHAUSEN;73883.0;SC;PSB;122.54;11
249068;PAULO BORNHAUSEN;73883.0;SC;PSB;61.89;12
249069;PAULO BORNHAUSEN;73883.0;SC;PSB;116.05;12
249070;PAULO BORNHAUSEN;73883.0;SC;PSB;140.59;12
249071;PAULO BORNHAUSEN;73883.0;SC;PSB;96.1;12
249072;PAULO BORNHAUSEN;73883.0;SC;PSB;116.02;12
249073;PAULO BORNHAUSEN;73883.0;SC;PSB;85.0;12
249074;PAULO BORNHAUSEN;73883.0;SC;PSB;129.1;12
249075;PAULO BORNHAUSEN;73883.0;SC;PSB;118.08;12
249076;PAULO BORNHAUSEN;73883.0;SC;PSB;55.0;12
249077;PAULO BORNHAUSEN;73883.0;SC;PSB;67.46;12
249078;PAULO BORNHAUSEN;73883.0;SC;PSB;123.78;12
249079;PAULO BORNHAUSEN;73883.0;SC;PSB;108.13;12
249080;PAULO BORNHAUSEN;73883.0;SC;PSB;50.0;4
249081;PAULO BORNHAUSEN;73883.0;SC;PSB;134.64;5
249082;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;7
249083;PAULO BORNHAUSEN;73883.0;SC;PSB;100.0;4
