;txNomeParlamentar;idecadastro;sgUF;sgPartido;vlrDocumento;numMes
64912;DÉCIO LIMA;141413.0;SC;PT;1000.0;1
64913;DÉCIO LIMA;141413.0;SC;PT;1000.0;2
64914;DÉCIO LIMA;141413.0;SC;PT;1000.0;3
64915;DÉCIO LIMA;141413.0;SC;PT;1000.0;4
64916;DÉCIO LIMA;141413.0;SC;PT;1000.0;5
64917;DÉCIO LIMA;141413.0;SC;PT;1000.0;6
64918;DÉCIO LIMA;141413.0;SC;PT;1000.0;7
64919;DÉCIO LIMA;141413.0;SC;PT;1000.0;8
64920;DÉCIO LIMA;141413.0;SC;PT;1000.0;9
64921;DÉCIO LIMA;141413.0;SC;PT;1000.0;10
64922;DÉCIO LIMA;141413.0;SC;PT;1000.0;11
64923;DÉCIO LIMA;141413.0;SC;PT;1000.0;12
64924;DÉCIO LIMA;141413.0;SC;PT;90.0;3
64925;DÉCIO LIMA;141413.0;SC;PT;363.75;6
64926;DÉCIO LIMA;141413.0;SC;PT;818.67;2
64927;DÉCIO LIMA;141413.0;SC;PT;818.67;1
64928;DÉCIO LIMA;141413.0;SC;PT;818.67;3
64929;DÉCIO LIMA;141413.0;SC;PT;818.67;4
64930;DÉCIO LIMA;141413.0;SC;PT;818.67;5
64931;DÉCIO LIMA;141413.0;SC;PT;777.48;6
64932;DÉCIO LIMA;141413.0;SC;PT;951.1;11
64933;DÉCIO LIMA;141413.0;SC;PT;838.62;12
64934;DÉCIO LIMA;141413.0;SC;PT;106.0;2
64935;DÉCIO LIMA;141413.0;SC;PT;50.0;1
64936;DÉCIO LIMA;141413.0;SC;PT;50.0;2
64937;DÉCIO LIMA;141413.0;SC;PT;157.01;12
64938;DÉCIO LIMA;141413.0;SC;PT;149.1;6
64939;DÉCIO LIMA;141413.0;SC;PT;152.01;10
64940;DÉCIO LIMA;141413.0;SC;PT;146.01;6
64941;DÉCIO LIMA;141413.0;SC;PT;134.64;10
64942;DÉCIO LIMA;141413.0;SC;PT;134.78;4
64943;DÉCIO LIMA;141413.0;SC;PT;196.28;4
64944;DÉCIO LIMA;141413.0;SC;PT;195.59;6
64945;DÉCIO LIMA;141413.0;SC;PT;165.08;4
64946;DÉCIO LIMA;141413.0;SC;PT;112.02;1
64947;DÉCIO LIMA;141413.0;SC;PT;108.41;12
64948;DÉCIO LIMA;141413.0;SC;PT;110.02;6
64949;DÉCIO LIMA;141413.0;SC;PT;117.0;6
64950;DÉCIO LIMA;141413.0;SC;PT;136.02;7
64951;DÉCIO LIMA;141413.0;SC;PT;50.01;3
64952;DÉCIO LIMA;141413.0;SC;PT;50.02;3
64953;DÉCIO LIMA;141413.0;SC;PT;50.0;4
64954;DÉCIO LIMA;141413.0;SC;PT;50.0;6
64955;DÉCIO LIMA;141413.0;SC;PT;108.95;1
64956;DÉCIO LIMA;141413.0;SC;PT;50.0;3
64957;DÉCIO LIMA;141413.0;SC;PT;193.01;4
64958;DÉCIO LIMA;141413.0;SC;PT;91.5;10
64959;DÉCIO LIMA;141413.0;SC;PT;139.14;11
64960;DÉCIO LIMA;141413.0;SC;PT;100.0;5
64961;DÉCIO LIMA;141413.0;SC;PT;151.72;10
64962;DÉCIO LIMA;141413.0;SC;PT;128.84;6
64963;DÉCIO LIMA;141413.0;SC;PT;123.04;6
64964;DÉCIO LIMA;141413.0;SC;PT;75.3;6
64965;DÉCIO LIMA;141413.0;SC;PT;50.0;3
