;txNomeParlamentar;idecadastro;sgUF;sgPartido;vlrDocumento;numMes
158938;JORGINHO MELLO;160509.0;SC;PR;295.0;1
158939;JORGINHO MELLO;160509.0;SC;PR;370.6;2
158940;JORGINHO MELLO;160509.0;SC;PR;295.0;3
158941;JORGINHO MELLO;160509.0;SC;PR;367.7;4
158942;JORGINHO MELLO;160509.0;SC;PR;295.0;5
158943;JORGINHO MELLO;160509.0;SC;PR;356.8;6
158944;JORGINHO MELLO;160509.0;SC;PR;472.6;7
158945;JORGINHO MELLO;160509.0;SC;PR;295.0;8
158946;JORGINHO MELLO;160509.0;SC;PR;295.0;9
158947;JORGINHO MELLO;160509.0;SC;PR;395.0;10
158948;JORGINHO MELLO;160509.0;SC;PR;295.0;11
158949;JORGINHO MELLO;160509.0;SC;PR;370.6;11
158950;JORGINHO MELLO;160509.0;SC;PR;47.32;9
158951;JORGINHO MELLO;160509.0;SC;PR;47.32;10
158952;JORGINHO MELLO;160509.0;SC;PR;44.16;6
158953;JORGINHO MELLO;160509.0;SC;PR;47.32;12
158954;JORGINHO MELLO;160509.0;SC;PR;44.16;3
158955;JORGINHO MELLO;160509.0;SC;PR;44.16;2
158956;JORGINHO MELLO;160509.0;SC;PR;44.16;7
158957;JORGINHO MELLO;160509.0;SC;PR;44.16;5
158958;JORGINHO MELLO;160509.0;SC;PR;47.32;12
158959;JORGINHO MELLO;160509.0;SC;PR;47.32;9
158960;JORGINHO MELLO;160509.0;SC;PR;44.16;5
158961;JORGINHO MELLO;160509.0;SC;PR;1129.0;1
158962;JORGINHO MELLO;160509.0;SC;PR;1198.65;3
158963;JORGINHO MELLO;160509.0;SC;PR;1198.65;9
158964;JORGINHO MELLO;160509.0;SC;PR;1198.65;4
158965;JORGINHO MELLO;160509.0;SC;PR;1198.65;5
158966;JORGINHO MELLO;160509.0;SC;PR;1198.65;7
158967;JORGINHO MELLO;160509.0;SC;PR;1129.0;2
158968;JORGINHO MELLO;160509.0;SC;PR;1198.65;2
158969;JORGINHO MELLO;160509.0;SC;PR;1198.65;12
158970;JORGINHO MELLO;160509.0;SC;PR;1198.65;10
158971;JORGINHO MELLO;160509.0;SC;PR;1198.65;10
158972;JORGINHO MELLO;160509.0;SC;PR;1198.65;6
158973;JORGINHO MELLO;160509.0;SC;PR;1198.65;8
158974;JORGINHO MELLO;160509.0;SC;PR;444.0;3
158975;JORGINHO MELLO;160509.0;SC;PR;509.3;4
158976;JORGINHO MELLO;160509.0;SC;PR;470.0;5
158977;JORGINHO MELLO;160509.0;SC;PR;683.9;6
158978;JORGINHO MELLO;160509.0;SC;PR;496.6;7
158979;JORGINHO MELLO;160509.0;SC;PR;601.9;9
158980;JORGINHO MELLO;160509.0;SC;PR;624.9;10
158981;JORGINHO MELLO;160509.0;SC;PR;512.3;11
158982;JORGINHO MELLO;160509.0;SC;PR;523.3;12
158983;JORGINHO MELLO;160509.0;SC;PR;399.0;1
158984;JORGINHO MELLO;160509.0;SC;PR;418.2;2
158985;JORGINHO MELLO;160509.0;SC;PR;261.6;1
158986;JORGINHO MELLO;160509.0;SC;PR;114.0;1
158987;JORGINHO MELLO;160509.0;SC;PR;399.05;2
158988;JORGINHO MELLO;160509.0;SC;PR;709.15;4
158989;JORGINHO MELLO;160509.0;SC;PR;945.6;6
158990;JORGINHO MELLO;160509.0;SC;PR;918.2;8
158991;JORGINHO MELLO;160509.0;SC;PR;599.0;9
158992;JORGINHO MELLO;160509.0;SC;PR;853.6;11
158993;JORGINHO MELLO;160509.0;SC;PR;3000.0;1
158994;JORGINHO MELLO;160509.0;SC;PR;3173.03;9
158995;JORGINHO MELLO;160509.0;SC;PR;3000.0;2
158996;JORGINHO MELLO;160509.0;SC;PR;3173.03;4
158997;JORGINHO MELLO;160509.0;SC;PR;3173.03;12
158998;JORGINHO MELLO;160509.0;SC;PR;3173.03;8
158999;JORGINHO MELLO;160509.0;SC;PR;3173.03;5
159000;JORGINHO MELLO;160509.0;SC;PR;3173.03;11
