;txNomeParlamentar;idecadastro;sgUF;sgPartido;vlrDocumento;numMes
96885;ESPERIDIÃO AMIN;160649.0;SC;PP;3500.0;1
96886;ESPERIDIÃO AMIN;160649.0;SC;PP;105.8;1
96887;ESPERIDIÃO AMIN;160649.0;SC;PP;165.0;1
96888;ESPERIDIÃO AMIN;160649.0;SC;PP;244.4;1
96889;ESPERIDIÃO AMIN;160649.0;SC;PP;98.35;11
96890;ESPERIDIÃO AMIN;160649.0;SC;PP;362.41;11
96891;ESPERIDIÃO AMIN;160649.0;SC;PP;27.45;7
96892;ESPERIDIÃO AMIN;160649.0;SC;PP;86.28;7
96893;ESPERIDIÃO AMIN;160649.0;SC;PP;114.1;4
96894;ESPERIDIÃO AMIN;160649.0;SC;PP;282.39;4
96895;ESPERIDIÃO AMIN;160649.0;SC;PP;55.35;6
96896;ESPERIDIÃO AMIN;160649.0;SC;PP;169.48;6
96897;ESPERIDIÃO AMIN;160649.0;SC;PP;98.61;1
96898;ESPERIDIÃO AMIN;160649.0;SC;PP;284.93;1
96899;ESPERIDIÃO AMIN;160649.0;SC;PP;20.52;8
96900;ESPERIDIÃO AMIN;160649.0;SC;PP;99.36;8
96901;ESPERIDIÃO AMIN;160649.0;SC;PP;43.47;10
96902;ESPERIDIÃO AMIN;160649.0;SC;PP;179.19;10
96903;ESPERIDIÃO AMIN;160649.0;SC;PP;168.97;2
96904;ESPERIDIÃO AMIN;160649.0;SC;PP;315.59;2
96905;ESPERIDIÃO AMIN;160649.0;SC;PP;127.52;3
96906;ESPERIDIÃO AMIN;160649.0;SC;PP;359.41;3
96907;ESPERIDIÃO AMIN;160649.0;SC;PP;34.56;9
96908;ESPERIDIÃO AMIN;160649.0;SC;PP;129.84;9
96909;ESPERIDIÃO AMIN;160649.0;SC;PP;87.25;5
96910;ESPERIDIÃO AMIN;160649.0;SC;PP;215.6;5
96911;ESPERIDIÃO AMIN;160649.0;SC;PP;200.76;12
96912;ESPERIDIÃO AMIN;160649.0;SC;PP;365.79;12
96913;ESPERIDIÃO AMIN;160649.0;SC;PP;759.54;1
96914;ESPERIDIÃO AMIN;160649.0;SC;PP;844.67;1
96915;ESPERIDIÃO AMIN;160649.0;SC;PP;1093.59;2
96916;ESPERIDIÃO AMIN;160649.0;SC;PP;1177.44;2
96917;ESPERIDIÃO AMIN;160649.0;SC;PP;1021.7;3
96918;ESPERIDIÃO AMIN;160649.0;SC;PP;1105.83;3
96919;ESPERIDIÃO AMIN;160649.0;SC;PP;1093.97;4
96920;ESPERIDIÃO AMIN;160649.0;SC;PP;1177.85;4
96921;ESPERIDIÃO AMIN;160649.0;SC;PP;1020.65;5
96922;ESPERIDIÃO AMIN;160649.0;SC;PP;1104.77;5
96923;ESPERIDIÃO AMIN;160649.0;SC;PP;1066.24;6
96924;ESPERIDIÃO AMIN;160649.0;SC;PP;1150.19;6
