;txNomeParlamentar;idecadastro;nuCarteiraParlamentar;nuLegislatura;sgUF;sgPartido;codLegislatura;numSubCota;txtDescricao;numEspecificacaoSubCota;txtDescricaoEspecificacao;txtFornecedor;txtCNPJCPF;txtNumero;indTipoDocumento;datEmissao;vlrDocumento;vlrGlosa;vlrLiquido;numMes;numAno;numParcela;txtPassageiro;txtTrecho;numLote;numRessarcimento;vlrRestituicao;nuDeputadoId;ideDocumento
263394;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;1;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;0;;CONDOMINIO EDIFICIO TRES PODERS;26032631000186.0;0003;1;2015-01-05 00:00:00;2500;0;2500;1;2015;0;;;1164209;4913.0;0.0;1224;5593171
263395;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;AUTO POSTO FAROL DA PRAÇA LTDA;4631268000182.0;246145;0;2015-01-08 00:00:00;206,99;0;206,99;1;2015;0;;;1162242;4882.0;0.0;1224;5586786
263396;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;Cascol Combustíveis para Veículos Ltda;306597002655.0;027070;0;2015-01-16 00:00:00;175;0;175;1;2015;0;;;1162000;4880.0;0.0;1224;5585969
263397;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA.;306597006308.0;014197;0;2015-01-27 00:00:00;175,01;0;175,01;1;2015;0;;;1164091;4894.0;0.0;1224;5592789
263398;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;GOES COMBUSTIVEIS LUBRIFICANTES - Posto Monumental;5454390000193.0;001562;0;2015-01-24 00:00:00;118,76;0;118,76;1;2015;0;;;1163535;4892.0;0.0;1224;5590990
263399;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;3;COMBUSTÍVEIS E LUBRIFICANTES.;1;Veículos Automotores;Nenens SETOR CENTRAL POSTO DE GASOLINA º2;114314000115.0;250572;0;2015-01-19 00:00:00;186,78;0;186,78;1;2015;0;;;1162081;4880.0;0.0;1224;5586214
263400;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;5;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;0;;CONTROLLER IMPRESSÕES E SERVIÇOS LTDA-ME;18791357000109.0;000086;0;2015-01-30 00:00:00;14400;0;12033;1;2015;0;;;1166029;4916.0;0.0;1224;5599492
263401;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;5;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;0;;CONTROLLER IMPRESSÕES E SERVIÇOS LTDA-ME;18791357000109.0;000086;0;2015-01-30 00:00:00;14400;0;3,42;1;2015;0;;;1166029;4924.0;0.0;1224;5599492
263402;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;5;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;0;;CONTROLLER IMPRESSÕES E SERVIÇOS LTDA-ME;18791357000109.0;000086;0;2015-01-30 00:00:00;14400;0;14,88;1;2015;0;;;1166029;4966.0;0.0;1224;5599492
263403;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;5;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;0;;CONTROLLER IMPRESSÕES E SERVIÇOS LTDA-ME;18791357000109.0;000086;0;2015-01-30 00:00:00;14400;0;2348,73;1;2015;0;;;1166029;4977.0;0.0;1224;5599492
263404;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;10;TELEFONIA;0;;ALGAR TELECOM;71208516000174.0;000163803;0;2015-01-12 00:00:00;119,74;0;119,74;1;2015;0;;;1164207;4898.0;0.0;1224;5593158
263405;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;10;TELEFONIA;0;;ALGAR TELECOM;71208516000174.0;000164262;0;2015-01-12 00:00:00;80,49;0;80,49;1;2015;0;;;1164207;4898.0;0.0;1224;5593149
263406;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;10;TELEFONIA;0;;IMÓVEL FUNCIONAL;;;0;;14,86;0;14,86;1;2015;0;;;0;0.0;0.0;1224;0
263407;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;10;TELEFONIA;0;;RAMAL;;;0;;827,2;0;827,2;1;2015;0;;;0;0.0;0.0;1224;0
263408;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;11;SERVIÇOS POSTAIS;0;;CORREIOS - CARTA COMERCIAL;;RSP : 2106666;1;2015-01-23 15:06:12;100,1;0;100,1;1;2015;0;;;0;0.0;0.0;1224;0
263409;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;11;SERVIÇOS POSTAIS;0;;CORREIOS - SEDEX 10;;RSP : 2105697;1;2015-01-14 14:45:54;59,1;0;59,1;1;2015;0;;;0;0.0;0.0;1224;0
263410;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;11;SERVIÇOS POSTAIS;0;;CORREIOS - SEDEX 10;;RSP : 2105965;1;2015-01-19 11:31:39;73,1;0;73,1;1;2015;0;;;0;0.0;0.0;1224;0
263411;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;11;SERVIÇOS POSTAIS;0;;CORREIOS - SEDEX 10;;RSP : 2106593;1;2015-01-23 11:14:45;24,3;0;24,3;1;2015;0;;;0;0.0;0.0;1224;0
263412;NARCIO RODRIGUES;74108.0;248.0;2011;MG;PSDB;54.0;11;SERVIÇOS POSTAIS;0;;CORREIOS - SEDEX 10;;RSP : 2106664;1;2015-01-23 14:42:56;70,5;0;70,5;1;2015;0;;;0;0.0;0.0;1224;0
