;txNomeParlamentar;idecadastro;sgUF;sgPartido;vlrDocumento;numMes
63863;CARMEN ZANOTTO;164360.0;SC;PPS;1277.0;2
63864;CARMEN ZANOTTO;164360.0;SC;PPS;1277.0;3
63865;CARMEN ZANOTTO;164360.0;SC;PPS;1277.0;10
63866;CARMEN ZANOTTO;164360.0;SC;PPS;1277.0;11
63867;CARMEN ZANOTTO;164360.0;SC;PPS;1277.0;12
63868;CARMEN ZANOTTO;164360.0;SC;PPS;1277.0;5
63869;CARMEN ZANOTTO;164360.0;SC;PPS;1277.0;6
63870;CARMEN ZANOTTO;164360.0;SC;PPS;1150.0;1
63871;CARMEN ZANOTTO;164360.0;SC;PPS;1277.0;4
63872;CARMEN ZANOTTO;164360.0;SC;PPS;1277.0;7
63873;CARMEN ZANOTTO;164360.0;SC;PPS;1277.0;8
63874;CARMEN ZANOTTO;164360.0;SC;PPS;1277.0;9
63875;CARMEN ZANOTTO;164360.0;SC;PPS;167.75;11
63876;CARMEN ZANOTTO;164360.0;SC;PPS;447.74;7
63877;CARMEN ZANOTTO;164360.0;SC;PPS;251.47;10
63878;CARMEN ZANOTTO;164360.0;SC;PPS;111.07;3
63879;CARMEN ZANOTTO;164360.0;SC;PPS;90.86;1
63880;CARMEN ZANOTTO;164360.0;SC;PPS;299.65;6
63881;CARMEN ZANOTTO;164360.0;SC;PPS;326.82;8
63882;CARMEN ZANOTTO;164360.0;SC;PPS;95.57;2
63883;CARMEN ZANOTTO;164360.0;SC;PPS;177.64;5
63884;CARMEN ZANOTTO;164360.0;SC;PPS;333.92;9
63885;CARMEN ZANOTTO;164360.0;SC;PPS;143.8;12
63886;CARMEN ZANOTTO;164360.0;SC;PPS;114.17;4
63887;CARMEN ZANOTTO;164360.0;SC;PPS;90.85;3
63888;CARMEN ZANOTTO;164360.0;SC;PPS;116.9;6
63889;CARMEN ZANOTTO;164360.0;SC;PPS;41.7;9
63890;CARMEN ZANOTTO;164360.0;SC;PPS;267.4;9
63891;CARMEN ZANOTTO;164360.0;SC;PPS;119.1;12
63892;CARMEN ZANOTTO;164360.0;SC;PPS;860.0;4
63893;CARMEN ZANOTTO;164360.0;SC;PPS;860.0;5
63894;CARMEN ZANOTTO;164360.0;SC;PPS;860.0;6
63895;CARMEN ZANOTTO;164360.0;SC;PPS;860.0;7
63896;CARMEN ZANOTTO;164360.0;SC;PPS;860.0;8
63897;CARMEN ZANOTTO;164360.0;SC;PPS;860.0;9
63898;CARMEN ZANOTTO;164360.0;SC;PPS;860.0;10
63899;CARMEN ZANOTTO;164360.0;SC;PPS;860.0;11
63900;CARMEN ZANOTTO;164360.0;SC;PPS;860.0;12
63901;CARMEN ZANOTTO;164360.0;SC;PPS;18.0;2
63902;CARMEN ZANOTTO;164360.0;SC;PPS;94.9;2
63903;CARMEN ZANOTTO;164360.0;SC;PPS;39.9;2
63904;CARMEN ZANOTTO;164360.0;SC;PPS;187.8;3
63905;CARMEN ZANOTTO;164360.0;SC;PPS;87.9;4
63906;CARMEN ZANOTTO;164360.0;SC;PPS;110.0;4
63907;CARMEN ZANOTTO;164360.0;SC;PPS;18.0;5
63908;CARMEN ZANOTTO;164360.0;SC;PPS;99.9;6
63909;CARMEN ZANOTTO;164360.0;SC;PPS;110.0;9
63910;CARMEN ZANOTTO;164360.0;SC;PPS;89.9;10
63911;CARMEN ZANOTTO;164360.0;SC;PPS;58.0;11
63912;CARMEN ZANOTTO;164360.0;SC;PPS;89.9;12
63913;CARMEN ZANOTTO;164360.0;SC;PPS;179.8;12
63914;CARMEN ZANOTTO;164360.0;SC;PPS;150.0;12
63915;CARMEN ZANOTTO;164360.0;SC;PPS;486.72;4
63916;CARMEN ZANOTTO;164360.0;SC;PPS;195.0;6
63917;CARMEN ZANOTTO;164360.0;SC;PPS;417.5;8
63918;CARMEN ZANOTTO;164360.0;SC;PPS;120.5;10
63919;CARMEN ZANOTTO;164360.0;SC;PPS;128.0;11
63920;CARMEN ZANOTTO;164360.0;SC;PPS;175.0;3
63921;CARMEN ZANOTTO;164360.0;SC;PPS;310.0;5
63922;CARMEN ZANOTTO;164360.0;SC;PPS;182.4;2
63923;CARMEN ZANOTTO;164360.0;SC;PPS;138.02;4
63924;CARMEN ZANOTTO;164360.0;SC;PPS;184.87;7
63925;CARMEN ZANOTTO;164360.0;SC;PPS;220.03;12
63926;CARMEN ZANOTTO;164360.0;SC;PPS;130.15;8
63927;CARMEN ZANOTTO;164360.0;SC;PPS;137.89;10
63928;CARMEN ZANOTTO;164360.0;SC;PPS;158.65;11
63929;CARMEN ZANOTTO;164360.0;SC;PPS;110.02;3
63930;CARMEN ZANOTTO;164360.0;SC;PPS;2510.42;1
63931;CARMEN ZANOTTO;164360.0;SC;PPS;3014.53;2
63932;CARMEN ZANOTTO;164360.0;SC;PPS;2654.04;3
63933;CARMEN ZANOTTO;164360.0;SC;PPS;3084.27;5
63934;CARMEN ZANOTTO;164360.0;SC;PPS;3661.96;6
63935;CARMEN ZANOTTO;164360.0;SC;PPS;3962.83;7
63936;CARMEN ZANOTTO;164360.0;SC;PPS;3803.34;8
63937;CARMEN ZANOTTO;164360.0;SC;PPS;3665.04;9
63938;CARMEN ZANOTTO;164360.0;SC;PPS;4665.12;10
63939;CARMEN ZANOTTO;164360.0;SC;PPS;3743.85;11
63940;CARMEN ZANOTTO;164360.0;SC;PPS;4358.21;12
63941;CARMEN ZANOTTO;164360.0;SC;PPS;170.65;2
63942;CARMEN ZANOTTO;164360.0;SC;PPS;150.0;4
63943;CARMEN ZANOTTO;164360.0;SC;PPS;125.03;4
63944;CARMEN ZANOTTO;164360.0;SC;PPS;129.11;4
63945;CARMEN ZANOTTO;164360.0;SC;PPS;128.1;4
63946;CARMEN ZANOTTO;164360.0;SC;PPS;120.13;4
63947;CARMEN ZANOTTO;164360.0;SC;PPS;180.02;4
63948;CARMEN ZANOTTO;164360.0;SC;PPS;116.67;4
63949;CARMEN ZANOTTO;164360.0;SC;PPS;30.0;4
63950;CARMEN ZANOTTO;164360.0;SC;PPS;168.9;4
63951;CARMEN ZANOTTO;164360.0;SC;PPS;66.43;4
63952;CARMEN ZANOTTO;164360.0;SC;PPS;40.02;4
63953;CARMEN ZANOTTO;164360.0;SC;PPS;101.74;4
63954;CARMEN ZANOTTO;164360.0;SC;PPS;217.28;4
63955;CARMEN ZANOTTO;164360.0;SC;PPS;139.85;4
63956;CARMEN ZANOTTO;164360.0;SC;PPS;34.7;4
63957;CARMEN ZANOTTO;164360.0;SC;PPS;87.78;4
63958;CARMEN ZANOTTO;164360.0;SC;PPS;100.0;4
63959;CARMEN ZANOTTO;164360.0;SC;PPS;105.14;4
63960;CARMEN ZANOTTO;164360.0;SC;PPS;83.0;4
63961;CARMEN ZANOTTO;164360.0;SC;PPS;34.86;4
63962;CARMEN ZANOTTO;164360.0;SC;PPS;174.97;4
63963;CARMEN ZANOTTO;164360.0;SC;PPS;52.58;5
63964;CARMEN ZANOTTO;164360.0;SC;PPS;129.65;8
63965;CARMEN ZANOTTO;164360.0;SC;PPS;219.02;7
63966;CARMEN ZANOTTO;164360.0;SC;PPS;50.0;6
63967;CARMEN ZANOTTO;164360.0;SC;PPS;127.02;1
63968;CARMEN ZANOTTO;164360.0;SC;PPS;150.07;11
63969;CARMEN ZANOTTO;164360.0;SC;PPS;167.03;7
63970;CARMEN ZANOTTO;164360.0;SC;PPS;50.0;4
63971;CARMEN ZANOTTO;164360.0;SC;PPS;200.0;10
63972;CARMEN ZANOTTO;164360.0;SC;PPS;171.04;11
63973;CARMEN ZANOTTO;164360.0;SC;PPS;66.07;12
63974;CARMEN ZANOTTO;164360.0;SC;PPS;170.05;6
63975;CARMEN ZANOTTO;164360.0;SC;PPS;118.04;7
63976;CARMEN ZANOTTO;164360.0;SC;PPS;171.89;12
63977;CARMEN ZANOTTO;164360.0;SC;PPS;116.05;1
63978;CARMEN ZANOTTO;164360.0;SC;PPS;143.05;1
63979;CARMEN ZANOTTO;164360.0;SC;PPS;122.03;1
63980;CARMEN ZANOTTO;164360.0;SC;PPS;135.01;1
63981;CARMEN ZANOTTO;164360.0;SC;PPS;118.48;1
63982;CARMEN ZANOTTO;164360.0;SC;PPS;89.23;2
63983;CARMEN ZANOTTO;164360.0;SC;PPS;90.06;3
63984;CARMEN ZANOTTO;164360.0;SC;PPS;170.07;3
63985;CARMEN ZANOTTO;164360.0;SC;PPS;117.02;3
63986;CARMEN ZANOTTO;164360.0;SC;PPS;113.07;5
63987;CARMEN ZANOTTO;164360.0;SC;PPS;161.06;5
63988;CARMEN ZANOTTO;164360.0;SC;PPS;110.08;5
63989;CARMEN ZANOTTO;164360.0;SC;PPS;100.04;5
63990;CARMEN ZANOTTO;164360.0;SC;PPS;115.15;6
63991;CARMEN ZANOTTO;164360.0;SC;PPS;150.0;6
63992;CARMEN ZANOTTO;164360.0;SC;PPS;99.0;6
63993;CARMEN ZANOTTO;164360.0;SC;PPS;124.0;6
63994;CARMEN ZANOTTO;164360.0;SC;PPS;90.01;6
63995;CARMEN ZANOTTO;164360.0;SC;PPS;112.03;7
63996;CARMEN ZANOTTO;164360.0;SC;PPS;170.06;7
63997;CARMEN ZANOTTO;164360.0;SC;PPS;165.06;9
63998;CARMEN ZANOTTO;164360.0;SC;PPS;100.17;11
63999;CARMEN ZANOTTO;164360.0;SC;PPS;80.0;11
64000;CARMEN ZANOTTO;164360.0;SC;PPS;164.02;11
64001;CARMEN ZANOTTO;164360.0;SC;PPS;66.09;12
64002;CARMEN ZANOTTO;164360.0;SC;PPS;110.04;10
64003;CARMEN ZANOTTO;164360.0;SC;PPS;121.64;6
64004;CARMEN ZANOTTO;164360.0;SC;PPS;230.0;4
64005;CARMEN ZANOTTO;164360.0;SC;PPS;160.0;3
64006;CARMEN ZANOTTO;164360.0;SC;PPS;100.0;4
64007;CARMEN ZANOTTO;164360.0;SC;PPS;150.0;2
64008;CARMEN ZANOTTO;164360.0;SC;PPS;50.0;4
64009;CARMEN ZANOTTO;164360.0;SC;PPS;132.71;7
64010;CARMEN ZANOTTO;164360.0;SC;PPS;122.32;9
64011;CARMEN ZANOTTO;164360.0;SC;PPS;127.97;11
64012;CARMEN ZANOTTO;164360.0;SC;PPS;170.0;2
64013;CARMEN ZANOTTO;164360.0;SC;PPS;124.58;11
64014;CARMEN ZANOTTO;164360.0;SC;PPS;30.0;1
64015;CARMEN ZANOTTO;164360.0;SC;PPS;30.0;1
64016;CARMEN ZANOTTO;164360.0;SC;PPS;50.0;4
64017;CARMEN ZANOTTO;164360.0;SC;PPS;178.05;4
64018;CARMEN ZANOTTO;164360.0;SC;PPS;167.05;4
64019;CARMEN ZANOTTO;164360.0;SC;PPS;160.0;9
64020;CARMEN ZANOTTO;164360.0;SC;PPS;97.0;11
64021;CARMEN ZANOTTO;164360.0;SC;PPS;131.09;11
64022;CARMEN ZANOTTO;164360.0;SC;PPS;50.03;7
64023;CARMEN ZANOTTO;164360.0;SC;PPS;229.52;1
64024;CARMEN ZANOTTO;164360.0;SC;PPS;161.01;2
64025;CARMEN ZANOTTO;164360.0;SC;PPS;159.48;2
64026;CARMEN ZANOTTO;164360.0;SC;PPS;186.63;3
64027;CARMEN ZANOTTO;164360.0;SC;PPS;165.69;5
64028;CARMEN ZANOTTO;164360.0;SC;PPS;135.01;10
64029;CARMEN ZANOTTO;164360.0;SC;PPS;155.04;11
64030;CARMEN ZANOTTO;164360.0;SC;PPS;170.05;4
64031;CARMEN ZANOTTO;164360.0;SC;PPS;153.57;6
64032;CARMEN ZANOTTO;164360.0;SC;PPS;72.0;6
64033;CARMEN ZANOTTO;164360.0;SC;PPS;138.43;7
64034;CARMEN ZANOTTO;164360.0;SC;PPS;100.01;7
64035;CARMEN ZANOTTO;164360.0;SC;PPS;150.0;6
64036;CARMEN ZANOTTO;164360.0;SC;PPS;145.01;7
64037;CARMEN ZANOTTO;164360.0;SC;PPS;119.3;5
64038;CARMEN ZANOTTO;164360.0;SC;PPS;200.04;3
64039;CARMEN ZANOTTO;164360.0;SC;PPS;209.22;8
64040;CARMEN ZANOTTO;164360.0;SC;PPS;176.2;6
64041;CARMEN ZANOTTO;164360.0;SC;PPS;50.0;1
64042;CARMEN ZANOTTO;164360.0;SC;PPS;124.95;1
64043;CARMEN ZANOTTO;164360.0;SC;PPS;126.82;2
64044;CARMEN ZANOTTO;164360.0;SC;PPS;128.85;1
64045;CARMEN ZANOTTO;164360.0;SC;PPS;230.0;3
64046;CARMEN ZANOTTO;164360.0;SC;PPS;167.93;5
64047;CARMEN ZANOTTO;164360.0;SC;PPS;130.06;7
64048;CARMEN ZANOTTO;164360.0;SC;PPS;126.02;9
64049;CARMEN ZANOTTO;164360.0;SC;PPS;100.0;10
64050;CARMEN ZANOTTO;164360.0;SC;PPS;80.0;12
64051;CARMEN ZANOTTO;164360.0;SC;PPS;159.51;2
64052;CARMEN ZANOTTO;164360.0;SC;PPS;100.0;5
64053;CARMEN ZANOTTO;164360.0;SC;PPS;100.0;5
64054;CARMEN ZANOTTO;164360.0;SC;PPS;154.56;5
64055;CARMEN ZANOTTO;164360.0;SC;PPS;150.0;3
64056;CARMEN ZANOTTO;164360.0;SC;PPS;150.0;3
64057;CARMEN ZANOTTO;164360.0;SC;PPS;150.0;4
64058;CARMEN ZANOTTO;164360.0;SC;PPS;150.0;4
64059;CARMEN ZANOTTO;164360.0;SC;PPS;139.44;9
64060;CARMEN ZANOTTO;164360.0;SC;PPS;100.0;8
64061;CARMEN ZANOTTO;164360.0;SC;PPS;75.0;3
64062;CARMEN ZANOTTO;164360.0;SC;PPS;97.04;8
64063;CARMEN ZANOTTO;164360.0;SC;PPS;168.3;8
64064;CARMEN ZANOTTO;164360.0;SC;PPS;95.01;2
64065;CARMEN ZANOTTO;164360.0;SC;PPS;117.01;8
64066;CARMEN ZANOTTO;164360.0;SC;PPS;160.5;4
64067;CARMEN ZANOTTO;164360.0;SC;PPS;145.04;12
64068;CARMEN ZANOTTO;164360.0;SC;PPS;130.02;4
64069;CARMEN ZANOTTO;164360.0;SC;PPS;160.05;7
64070;CARMEN ZANOTTO;164360.0;SC;PPS;154.76;5
64071;CARMEN ZANOTTO;164360.0;SC;PPS;187.51;8
64072;CARMEN ZANOTTO;164360.0;SC;PPS;132.23;2
64073;CARMEN ZANOTTO;164360.0;SC;PPS;110.27;3
64074;CARMEN ZANOTTO;164360.0;SC;PPS;181.2;5
64075;CARMEN ZANOTTO;164360.0;SC;PPS;48.66;5
64076;CARMEN ZANOTTO;164360.0;SC;PPS;110.27;11
64077;CARMEN ZANOTTO;164360.0;SC;PPS;50.02;7
64078;CARMEN ZANOTTO;164360.0;SC;PPS;200.0;8
64079;CARMEN ZANOTTO;164360.0;SC;PPS;100.0;8
64080;CARMEN ZANOTTO;164360.0;SC;PPS;100.0;1
64081;CARMEN ZANOTTO;164360.0;SC;PPS;173.03;1
64082;CARMEN ZANOTTO;164360.0;SC;PPS;150.02;10
64083;CARMEN ZANOTTO;164360.0;SC;PPS;150.36;7
64084;CARMEN ZANOTTO;164360.0;SC;PPS;132.99;2
64085;CARMEN ZANOTTO;164360.0;SC;PPS;96.09;3
64086;CARMEN ZANOTTO;164360.0;SC;PPS;50.0;11
64087;CARMEN ZANOTTO;164360.0;SC;PPS;106.02;11
64088;CARMEN ZANOTTO;164360.0;SC;PPS;105.0;12
64089;CARMEN ZANOTTO;164360.0;SC;PPS;104.97;12
