;txNomeParlamentar;idecadastro;sgUF;sgPartido;vlrDocumento;numMes
46134;ESPERIDIÃO AMIN;160649.0;SC;PP;32.1;3
46135;ESPERIDIÃO AMIN;160649.0;SC;PP;217.5;2
46136;ESPERIDIÃO AMIN;160649.0;SC;PP;475.0;3
46137;ESPERIDIÃO AMIN;160649.0;SC;PP;361.2;5
46138;ESPERIDIÃO AMIN;160649.0;SC;PP;163.0;5
46139;ESPERIDIÃO AMIN;160649.0;SC;PP;199.21;1
46140;ESPERIDIÃO AMIN;160649.0;SC;PP;316.32;1
46141;ESPERIDIÃO AMIN;160649.0;SC;PP;114.57;6
46142;ESPERIDIÃO AMIN;160649.0;SC;PP;253.13;6
46143;ESPERIDIÃO AMIN;160649.0;SC;PP;148.22;2
46144;ESPERIDIÃO AMIN;160649.0;SC;PP;358.2;2
46145;ESPERIDIÃO AMIN;160649.0;SC;PP;406.0;3
46146;ESPERIDIÃO AMIN;160649.0;SC;PP;358.46;3
46147;ESPERIDIÃO AMIN;160649.0;SC;PP;41.09;7
46148;ESPERIDIÃO AMIN;160649.0;SC;PP;114.52;7
46149;ESPERIDIÃO AMIN;160649.0;SC;PP;227.05;4
46150;ESPERIDIÃO AMIN;160649.0;SC;PP;353.59;4
46151;ESPERIDIÃO AMIN;160649.0;SC;PP;421.43;5
46152;ESPERIDIÃO AMIN;160649.0;SC;PP;231.59;5
46153;ESPERIDIÃO AMIN;160649.0;SC;PP;987.28;2
46154;ESPERIDIÃO AMIN;160649.0;SC;PP;1071.5;2
46155;ESPERIDIÃO AMIN;160649.0;SC;PP;1005.54;1
46156;ESPERIDIÃO AMIN;160649.0;SC;PP;1089.78;1
46157;ESPERIDIÃO AMIN;160649.0;SC;PP;864.13;6
46158;ESPERIDIÃO AMIN;160649.0;SC;PP;948.81;6
46159;ESPERIDIÃO AMIN;160649.0;SC;PP;935.46;3
46160;ESPERIDIÃO AMIN;160649.0;SC;PP;1019.88;3
46161;ESPERIDIÃO AMIN;160649.0;SC;PP;845.4;4
46162;ESPERIDIÃO AMIN;160649.0;SC;PP;930.08;4
46163;ESPERIDIÃO AMIN;160649.0;SC;PP;951.02;5
46164;ESPERIDIÃO AMIN;160649.0;SC;PP;866.34;5
46165;ESPERIDIÃO AMIN;160649.0;SC;PP;594.45;3
46166;ESPERIDIÃO AMIN;160649.0;SC;PP;622.53;4
46167;ESPERIDIÃO AMIN;160649.0;SC;PP;602.64;6
46168;ESPERIDIÃO AMIN;160649.0;SC;PP;545.61;7
46169;ESPERIDIÃO AMIN;160649.0;SC;PP;628.18;2
46170;ESPERIDIÃO AMIN;160649.0;SC;PP;755.15;1
46171;ESPERIDIÃO AMIN;160649.0;SC;PP;3207.0;4
46172;ESPERIDIÃO AMIN;160649.0;SC;PP;4584.0;5
46173;ESPERIDIÃO AMIN;160649.0;SC;PP;7500.0;5
46174;ESPERIDIÃO AMIN;160649.0;SC;PP;55.0;3
46175;ESPERIDIÃO AMIN;160649.0;SC;PP;608.5;4
46176;ESPERIDIÃO AMIN;160649.0;SC;PP;477.1;6
46177;ESPERIDIÃO AMIN;160649.0;SC;PP;129.0;1
46178;ESPERIDIÃO AMIN;160649.0;SC;PP;370.0;2
46179;ESPERIDIÃO AMIN;160649.0;SC;PP;175.0;1
46180;ESPERIDIÃO AMIN;160649.0;SC;PP;103.93;6
46181;ESPERIDIÃO AMIN;160649.0;SC;PP;175.5;6
46182;ESPERIDIÃO AMIN;160649.0;SC;PP;175.0;2
46183;ESPERIDIÃO AMIN;160649.0;SC;PP;173.06;5
46184;ESPERIDIÃO AMIN;160649.0;SC;PP;284.15;2
46185;ESPERIDIÃO AMIN;160649.0;SC;PP;1117.47;1
46186;ESPERIDIÃO AMIN;160649.0;SC;PP;118.4;2
46187;ESPERIDIÃO AMIN;160649.0;SC;PP;30.0;2
46188;ESPERIDIÃO AMIN;160649.0;SC;PP;350.0;4
46189;ESPERIDIÃO AMIN;160649.0;SC;PP;120.0;4
46190;ESPERIDIÃO AMIN;160649.0;SC;PP;211.0;5
46191;ESPERIDIÃO AMIN;160649.0;SC;PP;100.0;2
46192;ESPERIDIÃO AMIN;160649.0;SC;PP;180.02;1
46193;ESPERIDIÃO AMIN;160649.0;SC;PP;260.0;8
46194;ESPERIDIÃO AMIN;160649.0;SC;PP;254.99;4
46195;ESPERIDIÃO AMIN;160649.0;SC;PP;244.06;3
46196;ESPERIDIÃO AMIN;160649.0;SC;PP;233.18;4
46197;ESPERIDIÃO AMIN;160649.0;SC;PP;197.96;2
46198;ESPERIDIÃO AMIN;160649.0;SC;PP;175.96;2
46199;ESPERIDIÃO AMIN;160649.0;SC;PP;209.95;3
46200;ESPERIDIÃO AMIN;160649.0;SC;PP;200.01;4
46201;ESPERIDIÃO AMIN;160649.0;SC;PP;200.0;3
46202;ESPERIDIÃO AMIN;160649.0;SC;PP;220.0;4
46203;ESPERIDIÃO AMIN;160649.0;SC;PP;150.0;6
46204;ESPERIDIÃO AMIN;160649.0;SC;PP;185.03;4
46205;ESPERIDIÃO AMIN;160649.0;SC;PP;200.0;7
46206;ESPERIDIÃO AMIN;160649.0;SC;PP;200.0;4
46207;ESPERIDIÃO AMIN;160649.0;SC;PP;235.03;5
46208;ESPERIDIÃO AMIN;160649.0;SC;PP;230.06;5
46209;ESPERIDIÃO AMIN;160649.0;SC;PP;250.0;5
46210;ESPERIDIÃO AMIN;160649.0;SC;PP;250.0;5
46211;ESPERIDIÃO AMIN;160649.0;SC;PP;267.19;7
46212;ESPERIDIÃO AMIN;160649.0;SC;PP;249.73;5
46213;ESPERIDIÃO AMIN;160649.0;SC;PP;2709.86;5
46214;ESPERIDIÃO AMIN;160649.0;SC;PP;1401.28;5
46215;ESPERIDIÃO AMIN;160649.0;SC;PP;1618.92;6
46216;ESPERIDIÃO AMIN;160649.0;SC;PP;1583.39;7
46217;ESPERIDIÃO AMIN;160649.0;SC;PP;2637.69;3
46218;ESPERIDIÃO AMIN;160649.0;SC;PP;293.0;6
46219;ESPERIDIÃO AMIN;160649.0;SC;PP;220.0;7
46220;ESPERIDIÃO AMIN;160649.0;SC;PP;200.1;6
46221;ESPERIDIÃO AMIN;160649.0;SC;PP;223.79;5
46222;ESPERIDIÃO AMIN;160649.0;SC;PP;255.7;6
46223;ESPERIDIÃO AMIN;160649.0;SC;PP;253.97;2
46224;ESPERIDIÃO AMIN;160649.0;SC;PP;100.0;5
46225;ESPERIDIÃO AMIN;160649.0;SC;PP;50.0;2
46226;ESPERIDIÃO AMIN;160649.0;SC;PP;250.0;2
46227;ESPERIDIÃO AMIN;160649.0;SC;PP;200.0;3
46228;ESPERIDIÃO AMIN;160649.0;SC;PP;260.11;4
46229;ESPERIDIÃO AMIN;160649.0;SC;PP;284.44;2
46230;ESPERIDIÃO AMIN;160649.0;SC;PP;250.62;6
46231;ESPERIDIÃO AMIN;160649.0;SC;PP;150.0;7
46232;ESPERIDIÃO AMIN;160649.0;SC;PP;150.0;7
46233;ESPERIDIÃO AMIN;160649.0;SC;PP;100.0;3
46234;ESPERIDIÃO AMIN;160649.0;SC;PP;150.0;3
46235;ESPERIDIÃO AMIN;160649.0;SC;PP;200.0;4
46236;ESPERIDIÃO AMIN;160649.0;SC;PP;260.02;3
46237;ESPERIDIÃO AMIN;160649.0;SC;PP;200.0;2
46238;ESPERIDIÃO AMIN;160649.0;SC;PP;150.0;6
46239;ESPERIDIÃO AMIN;160649.0;SC;PP;150.0;3
46240;ESPERIDIÃO AMIN;160649.0;SC;PP;200.0;3
46241;ESPERIDIÃO AMIN;160649.0;SC;PP;70.0;6
46242;ESPERIDIÃO AMIN;160649.0;SC;PP;150.0;7
46243;ESPERIDIÃO AMIN;160649.0;SC;PP;289.74;5
