;txNomeParlamentar;idecadastro;sgUF;sgPartido;vlrDocumento;numMes
26993;CARMEN ZANOTTO;164360.0;SC;PPS;58.0;2
26994;CARMEN ZANOTTO;164360.0;SC;PPS;55.0;4
26995;CARMEN ZANOTTO;164360.0;SC;PPS;359.6;1
26996;CARMEN ZANOTTO;164360.0;SC;PPS;70.0;3
26997;CARMEN ZANOTTO;164360.0;SC;PPS;58.0;3
26998;CARMEN ZANOTTO;164360.0;SC;PPS;89.9;3
26999;CARMEN ZANOTTO;164360.0;SC;PPS;58.0;5
27000;CARMEN ZANOTTO;164360.0;SC;PPS;58.0;6
27001;CARMEN ZANOTTO;164360.0;SC;PPS;30.0;6
27002;CARMEN ZANOTTO;164360.0;SC;PPS;1362.0;1
27003;CARMEN ZANOTTO;164360.0;SC;PPS;1362.0;2
27004;CARMEN ZANOTTO;164360.0;SC;PPS;1396.05;4
27005;CARMEN ZANOTTO;164360.0;SC;PPS;1396.05;5
27006;CARMEN ZANOTTO;164360.0;SC;PPS;1396.05;6
27007;CARMEN ZANOTTO;164360.0;SC;PPS;1396.05;3
27008;CARMEN ZANOTTO;164360.0;SC;PPS;401.27;6
27009;CARMEN ZANOTTO;164360.0;SC;PPS;149.34;2
27010;CARMEN ZANOTTO;164360.0;SC;PPS;159.42;1
27011;CARMEN ZANOTTO;164360.0;SC;PPS;185.83;3
27012;CARMEN ZANOTTO;164360.0;SC;PPS;179.84;4
27013;CARMEN ZANOTTO;164360.0;SC;PPS;206.04;5
27014;CARMEN ZANOTTO;164360.0;SC;PPS;175.9;5
27015;CARMEN ZANOTTO;164360.0;SC;PPS;94.65;5
27016;CARMEN ZANOTTO;164360.0;SC;PPS;39.5;5
27017;CARMEN ZANOTTO;164360.0;SC;PPS;75.75;3
27018;CARMEN ZANOTTO;164360.0;SC;PPS;75.0;3
27019;CARMEN ZANOTTO;164360.0;SC;PPS;970.0;2
27020;CARMEN ZANOTTO;164360.0;SC;PPS;331.6;3
27021;CARMEN ZANOTTO;164360.0;SC;PPS;970.0;5
27022;CARMEN ZANOTTO;164360.0;SC;PPS;970.0;3
27023;CARMEN ZANOTTO;164360.0;SC;PPS;970.0;4
27024;CARMEN ZANOTTO;164360.0;SC;PPS;970.0;6
27025;CARMEN ZANOTTO;164360.0;SC;PPS;970.0;1
27026;CARMEN ZANOTTO;164360.0;SC;PPS;348.6;3
27027;CARMEN ZANOTTO;164360.0;SC;PPS;402.43;4
27028;CARMEN ZANOTTO;164360.0;SC;PPS;325.75;1
27029;CARMEN ZANOTTO;164360.0;SC;PPS;296.64;2
27030;CARMEN ZANOTTO;164360.0;SC;PPS;379.13;5
27031;CARMEN ZANOTTO;164360.0;SC;PPS;459.56;6
27032;CARMEN ZANOTTO;164360.0;SC;PPS;373.4;2
27033;CARMEN ZANOTTO;164360.0;SC;PPS;449.05;4
27034;CARMEN ZANOTTO;164360.0;SC;PPS;101.3;6
27035;CARMEN ZANOTTO;164360.0;SC;PPS;154.02;5
27036;CARMEN ZANOTTO;164360.0;SC;PPS;1374.76;1
27037;CARMEN ZANOTTO;164360.0;SC;PPS;2988.5;3
27038;CARMEN ZANOTTO;164360.0;SC;PPS;2514.11;4
27039;CARMEN ZANOTTO;164360.0;SC;PPS;1299.15;5
27040;CARMEN ZANOTTO;164360.0;SC;PPS;1782.63;5
27041;CARMEN ZANOTTO;164360.0;SC;PPS;1966.12;6
27042;CARMEN ZANOTTO;164360.0;SC;PPS;1960.56;2
27043;CARMEN ZANOTTO;164360.0;SC;PPS;165.03;4
27044;CARMEN ZANOTTO;164360.0;SC;PPS;189.03;1
27045;CARMEN ZANOTTO;164360.0;SC;PPS;213.3;6
27046;CARMEN ZANOTTO;164360.0;SC;PPS;87.04;1
27047;CARMEN ZANOTTO;164360.0;SC;PPS;166.2;2
27048;CARMEN ZANOTTO;164360.0;SC;PPS;165.19;4
27049;CARMEN ZANOTTO;164360.0;SC;PPS;100.04;2
27050;CARMEN ZANOTTO;164360.0;SC;PPS;139.08;3
27051;CARMEN ZANOTTO;164360.0;SC;PPS;70.0;3
27052;CARMEN ZANOTTO;164360.0;SC;PPS;164.03;3
27053;CARMEN ZANOTTO;164360.0;SC;PPS;197.09;3
27054;CARMEN ZANOTTO;164360.0;SC;PPS;96.04;4
27055;CARMEN ZANOTTO;164360.0;SC;PPS;122.05;2
27056;CARMEN ZANOTTO;164360.0;SC;PPS;144.04;1
27057;CARMEN ZANOTTO;164360.0;SC;PPS;139.49;1
27058;CARMEN ZANOTTO;164360.0;SC;PPS;173.27;1
27059;CARMEN ZANOTTO;164360.0;SC;PPS;174.07;2
27060;CARMEN ZANOTTO;164360.0;SC;PPS;182.02;3
27061;CARMEN ZANOTTO;164360.0;SC;PPS;160.03;3
27062;CARMEN ZANOTTO;164360.0;SC;PPS;145.04;7
27063;CARMEN ZANOTTO;164360.0;SC;PPS;146.27;5
27064;CARMEN ZANOTTO;164360.0;SC;PPS;207.06;6
27065;CARMEN ZANOTTO;164360.0;SC;PPS;175.06;3
27066;CARMEN ZANOTTO;164360.0;SC;PPS;125.28;4
27067;CARMEN ZANOTTO;164360.0;SC;PPS;170.07;4
27068;CARMEN ZANOTTO;164360.0;SC;PPS;137.02;5
27069;CARMEN ZANOTTO;164360.0;SC;PPS;164.09;5
27070;CARMEN ZANOTTO;164360.0;SC;PPS;141.0;6
27071;CARMEN ZANOTTO;164360.0;SC;PPS;100.22;6
27072;CARMEN ZANOTTO;164360.0;SC;PPS;147.53;6
27073;CARMEN ZANOTTO;164360.0;SC;PPS;110.41;6
27074;CARMEN ZANOTTO;164360.0;SC;PPS;127.0;4
27075;CARMEN ZANOTTO;164360.0;SC;PPS;159.0;7
27076;CARMEN ZANOTTO;164360.0;SC;PPS;152.07;4
27077;CARMEN ZANOTTO;164360.0;SC;PPS;140.0;5
27078;CARMEN ZANOTTO;164360.0;SC;PPS;55.15;4
27079;CARMEN ZANOTTO;164360.0;SC;PPS;200.67;3
27080;CARMEN ZANOTTO;164360.0;SC;PPS;157.07;5
