;txNomeParlamentar;idecadastro;sgUF;sgPartido;vlrDocumento;numMes
122087;GEOVANIA DE SÁ;178966.0;SC;PSDB;65.0;2
122088;GEOVANIA DE SÁ;178966.0;SC;PSDB;65.0;3
122089;GEOVANIA DE SÁ;178966.0;SC;PSDB;65.0;4
122090;GEOVANIA DE SÁ;178966.0;SC;PSDB;65.0;5
122091;GEOVANIA DE SÁ;178966.0;SC;PSDB;65.0;6
122092;GEOVANIA DE SÁ;178966.0;SC;PSDB;65.0;8
122093;GEOVANIA DE SÁ;178966.0;SC;PSDB;65.0;10
122094;GEOVANIA DE SÁ;178966.0;SC;PSDB;65.0;11
122095;GEOVANIA DE SÁ;178966.0;SC;PSDB;107.29;12
122096;GEOVANIA DE SÁ;178966.0;SC;PSDB;67.78;5
122097;GEOVANIA DE SÁ;178966.0;SC;PSDB;92.86;11
122098;GEOVANIA DE SÁ;178966.0;SC;PSDB;165.21;4
122099;GEOVANIA DE SÁ;178966.0;SC;PSDB;73.05;9
122100;GEOVANIA DE SÁ;178966.0;SC;PSDB;75.65;2
122101;GEOVANIA DE SÁ;178966.0;SC;PSDB;56.86;7
122102;GEOVANIA DE SÁ;178966.0;SC;PSDB;69.4;6
122103;GEOVANIA DE SÁ;178966.0;SC;PSDB;110.93;1
122104;GEOVANIA DE SÁ;178966.0;SC;PSDB;229.93;3
122105;GEOVANIA DE SÁ;178966.0;SC;PSDB;82.52;10
122106;GEOVANIA DE SÁ;178966.0;SC;PSDB;60.11;8
122107;GEOVANIA DE SÁ;178966.0;SC;PSDB;591.8;2
122108;GEOVANIA DE SÁ;178966.0;SC;PSDB;495.33;3
122109;GEOVANIA DE SÁ;178966.0;SC;PSDB;399.3;5
122110;GEOVANIA DE SÁ;178966.0;SC;PSDB;349.96;6
122111;GEOVANIA DE SÁ;178966.0;SC;PSDB;480.06;8
122112;GEOVANIA DE SÁ;178966.0;SC;PSDB;497.0;9
122113;GEOVANIA DE SÁ;178966.0;SC;PSDB;300.0;10
122114;GEOVANIA DE SÁ;178966.0;SC;PSDB;480.0;12
122115;GEOVANIA DE SÁ;178966.0;SC;PSDB;329.37;2
122116;GEOVANIA DE SÁ;178966.0;SC;PSDB;281.95;4
122117;GEOVANIA DE SÁ;178966.0;SC;PSDB;278.95;3
122118;GEOVANIA DE SÁ;178966.0;SC;PSDB;261.7;5
122119;GEOVANIA DE SÁ;178966.0;SC;PSDB;259.41;8
122120;GEOVANIA DE SÁ;178966.0;SC;PSDB;275.06;7
122121;GEOVANIA DE SÁ;178966.0;SC;PSDB;255.04;9
122122;GEOVANIA DE SÁ;178966.0;SC;PSDB;253.79;10
122123;GEOVANIA DE SÁ;178966.0;SC;PSDB;307.01;1
122124;GEOVANIA DE SÁ;178966.0;SC;PSDB;270.19;6
122125;GEOVANIA DE SÁ;178966.0;SC;PSDB;249.52;12
122126;GEOVANIA DE SÁ;178966.0;SC;PSDB;272.93;11
122127;GEOVANIA DE SÁ;178966.0;SC;PSDB;249.0;1
122128;GEOVANIA DE SÁ;178966.0;SC;PSDB;249.0;4
122129;GEOVANIA DE SÁ;178966.0;SC;PSDB;249.0;7
