;txNomeParlamentar;idecadastro;sgUF;sgPartido;vlrDocumento;numMes
164722;JORGINHO MELLO;160509.0;SC;PR;436.0;1
164723;JORGINHO MELLO;160509.0;SC;PR;436.0;2
164724;JORGINHO MELLO;160509.0;SC;PR;436.0;3
164725;JORGINHO MELLO;160509.0;SC;PR;436.0;4
164726;JORGINHO MELLO;160509.0;SC;PR;436.0;5
164727;JORGINHO MELLO;160509.0;SC;PR;436.0;6
164728;JORGINHO MELLO;160509.0;SC;PR;436.0;7
164729;JORGINHO MELLO;160509.0;SC;PR;436.0;8
164730;JORGINHO MELLO;160509.0;SC;PR;436.0;9
164731;JORGINHO MELLO;160509.0;SC;PR;436.0;10
164732;JORGINHO MELLO;160509.0;SC;PR;243.7;6
164733;JORGINHO MELLO;160509.0;SC;PR;215.2;8
164734;JORGINHO MELLO;160509.0;SC;PR;216.7;10
164735;JORGINHO MELLO;160509.0;SC;PR;260.0;12
164736;JORGINHO MELLO;160509.0;SC;PR;269.45;1
164737;JORGINHO MELLO;160509.0;SC;PR;361.9;4
164738;JORGINHO MELLO;160509.0;SC;PR;136.88;4
164739;JORGINHO MELLO;160509.0;SC;PR;124.54;10
164740;JORGINHO MELLO;160509.0;SC;PR;487.56;6
164741;JORGINHO MELLO;160509.0;SC;PR;117.4;1
164742;JORGINHO MELLO;160509.0;SC;PR;351.18;5
164743;JORGINHO MELLO;160509.0;SC;PR;207.2;9
164744;JORGINHO MELLO;160509.0;SC;PR;136.88;3
164745;JORGINHO MELLO;160509.0;SC;PR;58.7;2
164746;JORGINHO MELLO;160509.0;SC;PR;124.54;11
164747;JORGINHO MELLO;160509.0;SC;PR;434.54;12
164748;JORGINHO MELLO;160509.0;SC;PR;1356.75;1
164749;JORGINHO MELLO;160509.0;SC;PR;1356.75;2
164750;JORGINHO MELLO;160509.0;SC;PR;1469.95;6
164751;JORGINHO MELLO;160509.0;SC;PR;1469.95;3
164752;JORGINHO MELLO;160509.0;SC;PR;1469.95;7
164753;JORGINHO MELLO;160509.0;SC;PR;570.0;12
164754;JORGINHO MELLO;160509.0;SC;PR;570.0;1
164755;JORGINHO MELLO;160509.0;SC;PR;570.0;2
164756;JORGINHO MELLO;160509.0;SC;PR;570.0;3
164757;JORGINHO MELLO;160509.0;SC;PR;570.0;3
164758;JORGINHO MELLO;160509.0;SC;PR;570.0;5
164759;JORGINHO MELLO;160509.0;SC;PR;570.0;6
164760;JORGINHO MELLO;160509.0;SC;PR;570.0;7
164761;JORGINHO MELLO;160509.0;SC;PR;570.0;8
164762;JORGINHO MELLO;160509.0;SC;PR;570.0;9
164763;JORGINHO MELLO;160509.0;SC;PR;570.0;10
164764;JORGINHO MELLO;160509.0;SC;PR;570.0;11
164765;JORGINHO MELLO;160509.0;SC;PR;7387.07;2
164766;JORGINHO MELLO;160509.0;SC;PR;1280.63;2
164767;JORGINHO MELLO;160509.0;SC;PR;3934.19;2
164768;JORGINHO MELLO;160509.0;SC;PR;3934.19;12
164769;JORGINHO MELLO;160509.0;SC;PR;3934.19;6
164770;JORGINHO MELLO;160509.0;SC;PR;3934.19;5
164771;JORGINHO MELLO;160509.0;SC;PR;3670.27;1
164772;JORGINHO MELLO;160509.0;SC;PR;3934.19;3
164773;JORGINHO MELLO;160509.0;SC;PR;3934.19;9
164774;JORGINHO MELLO;160509.0;SC;PR;3934.19;8
164775;JORGINHO MELLO;160509.0;SC;PR;3934.19;4
164776;JORGINHO MELLO;160509.0;SC;PR;3934.19;7
164777;JORGINHO MELLO;160509.0;SC;PR;3934.19;10
