;txNomeParlamentar;idecadastro;sgUF;sgPartido;vlrDocumento;numMes
80375;DÉCIO LIMA;141413.0;SC;PT;1726.75;6
80376;DÉCIO LIMA;141413.0;SC;PT;1700.0;1
80377;DÉCIO LIMA;141413.0;SC;PT;1700.0;2
80378;DÉCIO LIMA;141413.0;SC;PT;1700.0;3
80379;DÉCIO LIMA;141413.0;SC;PT;1700.0;4
80380;DÉCIO LIMA;141413.0;SC;PT;1700.0;5
80381;DÉCIO LIMA;141413.0;SC;PT;1726.75;7
80382;DÉCIO LIMA;141413.0;SC;PT;1726.75;8
80383;DÉCIO LIMA;141413.0;SC;PT;1726.75;9
80384;DÉCIO LIMA;141413.0;SC;PT;1726.75;10
80385;DÉCIO LIMA;141413.0;SC;PT;1726.75;11
80386;DÉCIO LIMA;141413.0;SC;PT;1726.75;12
80387;DÉCIO LIMA;141413.0;SC;PT;1228.5;1
80388;DÉCIO LIMA;141413.0;SC;PT;1228.5;2
80389;DÉCIO LIMA;141413.0;SC;PT;1228.5;2
80390;DÉCIO LIMA;141413.0;SC;PT;178.36;12
80391;DÉCIO LIMA;141413.0;SC;PT;121.62;5
80392;DÉCIO LIMA;141413.0;SC;PT;188.61;2
80393;DÉCIO LIMA;141413.0;SC;PT;23.49;2
80394;DÉCIO LIMA;141413.0;SC;PT;231.23;3
80395;DÉCIO LIMA;141413.0;SC;PT;23.81;3
80396;DÉCIO LIMA;141413.0;SC;PT;52.1;6
80397;DÉCIO LIMA;141413.0;SC;PT;23.79;6
80398;DÉCIO LIMA;141413.0;SC;PT;32.01;7
80399;DÉCIO LIMA;141413.0;SC;PT;22.64;7
80400;DÉCIO LIMA;141413.0;SC;PT;110.88;5
80401;DÉCIO LIMA;141413.0;SC;PT;22.79;5
80402;DÉCIO LIMA;141413.0;SC;PT;66.7;1
80403;DÉCIO LIMA;141413.0;SC;PT;23.28;1
80404;DÉCIO LIMA;141413.0;SC;PT;61.92;8
80405;DÉCIO LIMA;141413.0;SC;PT;208.61;2
80406;DÉCIO LIMA;141413.0;SC;PT;126.54;11
80407;DÉCIO LIMA;141413.0;SC;PT;258.17;4
80408;DÉCIO LIMA;141413.0;SC;PT;104.74;1
80409;DÉCIO LIMA;141413.0;SC;PT;294.12;3
80410;DÉCIO LIMA;141413.0;SC;PT;89.93;9
80411;DÉCIO LIMA;141413.0;SC;PT;161.39;10
80412;DÉCIO LIMA;141413.0;SC;PT;69.88;7
80413;DÉCIO LIMA;141413.0;SC;PT;92.89;6
80414;DÉCIO LIMA;141413.0;SC;PT;242.13;4
80415;DÉCIO LIMA;141413.0;SC;PT;30.64;4
80416;DÉCIO LIMA;141413.0;SC;PT;342.08;2
80417;DÉCIO LIMA;141413.0;SC;PT;566.73;4
80418;DÉCIO LIMA;141413.0;SC;PT;436.14;6
80419;DÉCIO LIMA;141413.0;SC;PT;474.72;3
80420;DÉCIO LIMA;141413.0;SC;PT;158.2;6
80421;DÉCIO LIMA;141413.0;SC;PT;190.15;7
80422;DÉCIO LIMA;141413.0;SC;PT;222.48;8
80423;DÉCIO LIMA;141413.0;SC;PT;155.05;2
80424;DÉCIO LIMA;141413.0;SC;PT;179.15;10
80425;DÉCIO LIMA;141413.0;SC;PT;158.3;3
80426;DÉCIO LIMA;141413.0;SC;PT;179.15;11
80427;DÉCIO LIMA;141413.0;SC;PT;155.05;4
80428;DÉCIO LIMA;141413.0;SC;PT;179.15;9
80429;DÉCIO LIMA;141413.0;SC;PT;179.15;12
80430;DÉCIO LIMA;141413.0;SC;PT;500.0;1
80431;DÉCIO LIMA;141413.0;SC;PT;500.0;2
80432;DÉCIO LIMA;141413.0;SC;PT;490.73;1
80433;DÉCIO LIMA;141413.0;SC;PT;330.73;1
80434;DÉCIO LIMA;141413.0;SC;PT;490.73;3
80435;DÉCIO LIMA;141413.0;SC;PT;330.73;3
80436;DÉCIO LIMA;141413.0;SC;PT;370.73;3
80437;DÉCIO LIMA;141413.0;SC;PT;330.73;4
80438;DÉCIO LIMA;141413.0;SC;PT;370.73;5
80439;DÉCIO LIMA;141413.0;SC;PT;330.73;5
80440;DÉCIO LIMA;141413.0;SC;PT;370.73;6
80441;DÉCIO LIMA;141413.0;SC;PT;330.73;6
80442;DÉCIO LIMA;141413.0;SC;PT;370.73;7
80443;DÉCIO LIMA;141413.0;SC;PT;330.73;7
80444;DÉCIO LIMA;141413.0;SC;PT;155.05;1
80445;DÉCIO LIMA;141413.0;SC;PT;150.0;1
80446;DÉCIO LIMA;141413.0;SC;PT;300.0;3
80447;DÉCIO LIMA;141413.0;SC;PT;150.0;4
80448;DÉCIO LIMA;141413.0;SC;PT;150.0;5
80449;DÉCIO LIMA;141413.0;SC;PT;150.0;6
80450;DÉCIO LIMA;141413.0;SC;PT;150.0;6
80451;DÉCIO LIMA;141413.0;SC;PT;150.0;9
80452;DÉCIO LIMA;141413.0;SC;PT;40.0;3
80453;DÉCIO LIMA;141413.0;SC;PT;75.0;6
80454;DÉCIO LIMA;141413.0;SC;PT;50.0;9
80455;DÉCIO LIMA;141413.0;SC;PT;40.0;10
80456;DÉCIO LIMA;141413.0;SC;PT;110.0;10
80457;DÉCIO LIMA;141413.0;SC;PT;150.0;1
80458;DÉCIO LIMA;141413.0;SC;PT;150.0;10
80459;DÉCIO LIMA;141413.0;SC;PT;150.0;11
80460;DÉCIO LIMA;141413.0;SC;PT;154.27;2
80461;DÉCIO LIMA;141413.0;SC;PT;154.27;2
80462;DÉCIO LIMA;141413.0;SC;PT;2200.0;7
80463;DÉCIO LIMA;141413.0;SC;PT;2200.0;1
80464;DÉCIO LIMA;141413.0;SC;PT;2200.0;2
80465;DÉCIO LIMA;141413.0;SC;PT;2200.0;3
80466;DÉCIO LIMA;141413.0;SC;PT;2200.0;4
80467;DÉCIO LIMA;141413.0;SC;PT;2200.0;5
80468;DÉCIO LIMA;141413.0;SC;PT;2200.0;6
80469;DÉCIO LIMA;141413.0;SC;PT;406.86;1
80470;DÉCIO LIMA;141413.0;SC;PT;406.86;1
80471;DÉCIO LIMA;141413.0;SC;PT;121.12;1
80472;DÉCIO LIMA;141413.0;SC;PT;86.5;8
80473;DÉCIO LIMA;141413.0;SC;PT;385.8;5
80474;DÉCIO LIMA;141413.0;SC;PT;157.9;11
80475;DÉCIO LIMA;141413.0;SC;PT;50.0;12
80476;DÉCIO LIMA;141413.0;SC;PT;50.0;9
80477;DÉCIO LIMA;141413.0;SC;PT;50.0;4
80478;DÉCIO LIMA;141413.0;SC;PT;50.0;12
80479;DÉCIO LIMA;141413.0;SC;PT;50.0;12
80480;DÉCIO LIMA;141413.0;SC;PT;218.32;1
80481;DÉCIO LIMA;141413.0;SC;PT;95.04;3
80482;DÉCIO LIMA;141413.0;SC;PT;90.01;5
80483;DÉCIO LIMA;141413.0;SC;PT;100.01;12
80484;DÉCIO LIMA;141413.0;SC;PT;151.34;11
80485;DÉCIO LIMA;141413.0;SC;PT;50.0;4
80486;DÉCIO LIMA;141413.0;SC;PT;164.45;10
80487;DÉCIO LIMA;141413.0;SC;PT;158.48;11
80488;DÉCIO LIMA;141413.0;SC;PT;130.01;1
80489;DÉCIO LIMA;141413.0;SC;PT;100.0;12
80490;DÉCIO LIMA;141413.0;SC;PT;196.09;9
80491;DÉCIO LIMA;141413.0;SC;PT;136.21;7
80492;DÉCIO LIMA;141413.0;SC;PT;109.73;5
80493;DÉCIO LIMA;141413.0;SC;PT;125.08;7
80494;DÉCIO LIMA;141413.0;SC;PT;50.0;9
80495;DÉCIO LIMA;141413.0;SC;PT;179.33;10
80496;DÉCIO LIMA;141413.0;SC;PT;140.01;12
80497;DÉCIO LIMA;141413.0;SC;PT;175.48;12
80498;DÉCIO LIMA;141413.0;SC;PT;195.03;12
80499;DÉCIO LIMA;141413.0;SC;PT;150.0;8
80500;DÉCIO LIMA;141413.0;SC;PT;130.01;8
80501;DÉCIO LIMA;141413.0;SC;PT;201.78;9
80502;DÉCIO LIMA;141413.0;SC;PT;100.02;1
80503;DÉCIO LIMA;141413.0;SC;PT;50.04;1
80504;DÉCIO LIMA;141413.0;SC;PT;104.02;11
80505;DÉCIO LIMA;141413.0;SC;PT;157.0;6
80506;DÉCIO LIMA;141413.0;SC;PT;125.76;3
80507;DÉCIO LIMA;141413.0;SC;PT;100.04;2
80508;DÉCIO LIMA;141413.0;SC;PT;139.05;2
80509;DÉCIO LIMA;141413.0;SC;PT;187.71;2
80510;DÉCIO LIMA;141413.0;SC;PT;170.03;3
80511;DÉCIO LIMA;141413.0;SC;PT;219.02;3
80512;DÉCIO LIMA;141413.0;SC;PT;219.02;3
80513;DÉCIO LIMA;141413.0;SC;PT;200.02;5
80514;DÉCIO LIMA;141413.0;SC;PT;185.01;9
80515;DÉCIO LIMA;141413.0;SC;PT;170.02;9
80516;DÉCIO LIMA;141413.0;SC;PT;161.21;9
80517;DÉCIO LIMA;141413.0;SC;PT;124.46;10
80518;DÉCIO LIMA;141413.0;SC;PT;133.01;10
80519;DÉCIO LIMA;141413.0;SC;PT;135.01;1
80520;DÉCIO LIMA;141413.0;SC;PT;100.0;2
80521;DÉCIO LIMA;141413.0;SC;PT;90.1;4
80522;DÉCIO LIMA;141413.0;SC;PT;100.0;4
80523;DÉCIO LIMA;141413.0;SC;PT;100.0;7
80524;DÉCIO LIMA;141413.0;SC;PT;186.73;12
80525;DÉCIO LIMA;141413.0;SC;PT;194.74;12
80526;DÉCIO LIMA;141413.0;SC;PT;139.28;9
80527;DÉCIO LIMA;141413.0;SC;PT;193.63;12
80528;DÉCIO LIMA;141413.0;SC;PT;50.0;10
80529;DÉCIO LIMA;141413.0;SC;PT;50.0;12
80530;DÉCIO LIMA;141413.0;SC;PT;50.0;12
80531;DÉCIO LIMA;141413.0;SC;PT;142.79;12
80532;DÉCIO LIMA;141413.0;SC;PT;131.28;7
80533;DÉCIO LIMA;141413.0;SC;PT;50.0;9
80534;DÉCIO LIMA;141413.0;SC;PT;50.0;8
80535;DÉCIO LIMA;141413.0;SC;PT;100.0;11
80536;DÉCIO LIMA;141413.0;SC;PT;100.0;1
80537;DÉCIO LIMA;141413.0;SC;PT;145.01;4
80538;DÉCIO LIMA;141413.0;SC;PT;135.01;8
80539;DÉCIO LIMA;141413.0;SC;PT;189.65;12
80540;DÉCIO LIMA;141413.0;SC;PT;198.25;12
80541;DÉCIO LIMA;141413.0;SC;PT;211.1;12
80542;DÉCIO LIMA;141413.0;SC;PT;80.53;7
80543;DÉCIO LIMA;141413.0;SC;PT;93.15;1
80544;DÉCIO LIMA;141413.0;SC;PT;100.0;7
80545;DÉCIO LIMA;141413.0;SC;PT;50.0;12
80546;DÉCIO LIMA;141413.0;SC;PT;159.48;2
80547;DÉCIO LIMA;141413.0;SC;PT;140.0;3
80548;DÉCIO LIMA;141413.0;SC;PT;50.0;6
80549;DÉCIO LIMA;141413.0;SC;PT;128.62;6
80550;DÉCIO LIMA;141413.0;SC;PT;50.0;7
80551;DÉCIO LIMA;141413.0;SC;PT;50.0;8
80552;DÉCIO LIMA;141413.0;SC;PT;145.19;9
80553;DÉCIO LIMA;141413.0;SC;PT;153.5;9
80554;DÉCIO LIMA;141413.0;SC;PT;50.0;11
80555;DÉCIO LIMA;141413.0;SC;PT;185.47;1
80556;DÉCIO LIMA;141413.0;SC;PT;50.0;4
80557;DÉCIO LIMA;141413.0;SC;PT;147.7;4
80558;DÉCIO LIMA;141413.0;SC;PT;148.0;4
80559;DÉCIO LIMA;141413.0;SC;PT;119.53;4
80560;DÉCIO LIMA;141413.0;SC;PT;140.0;5
80561;DÉCIO LIMA;141413.0;SC;PT;154.27;7
80562;DÉCIO LIMA;141413.0;SC;PT;50.0;8
80563;DÉCIO LIMA;141413.0;SC;PT;50.0;10
80564;DÉCIO LIMA;141413.0;SC;PT;50.0;10
80565;DÉCIO LIMA;141413.0;SC;PT;160.39;10
80566;DÉCIO LIMA;141413.0;SC;PT;50.0;10
80567;DÉCIO LIMA;141413.0;SC;PT;121.44;10
80568;DÉCIO LIMA;141413.0;SC;PT;154.14;6
80569;DÉCIO LIMA;141413.0;SC;PT;50.0;6
80570;DÉCIO LIMA;141413.0;SC;PT;50.0;11
80571;DÉCIO LIMA;141413.0;SC;PT;154.73;12
80572;DÉCIO LIMA;141413.0;SC;PT;147.78;12
80573;DÉCIO LIMA;141413.0;SC;PT;130.07;12
80574;DÉCIO LIMA;141413.0;SC;PT;138.71;6
80575;DÉCIO LIMA;141413.0;SC;PT;50.0;7
80576;DÉCIO LIMA;141413.0;SC;PT;50.0;9
80577;DÉCIO LIMA;141413.0;SC;PT;159.68;2
80578;DÉCIO LIMA;141413.0;SC;PT;148.76;7
80579;DÉCIO LIMA;141413.0;SC;PT;50.0;4
80580;DÉCIO LIMA;141413.0;SC;PT;60.0;5
80581;DÉCIO LIMA;141413.0;SC;PT;50.0;6
80582;DÉCIO LIMA;141413.0;SC;PT;50.0;2
80583;DÉCIO LIMA;141413.0;SC;PT;146.61;7
80584;DÉCIO LIMA;141413.0;SC;PT;93.5;7
80585;DÉCIO LIMA;141413.0;SC;PT;50.0;2
80586;DÉCIO LIMA;141413.0;SC;PT;50.0;11
80587;DÉCIO LIMA;141413.0;SC;PT;190.02;1
80588;DÉCIO LIMA;141413.0;SC;PT;162.36;2
80589;DÉCIO LIMA;141413.0;SC;PT;213.01;1
80590;DÉCIO LIMA;141413.0;SC;PT;144.23;2
80591;DÉCIO LIMA;141413.0;SC;PT;50.0;10
80592;DÉCIO LIMA;141413.0;SC;PT;134.41;12
80593;DÉCIO LIMA;141413.0;SC;PT;146.43;5
80594;DÉCIO LIMA;141413.0;SC;PT;141.01;5
80595;DÉCIO LIMA;141413.0;SC;PT;118.01;2
80596;DÉCIO LIMA;141413.0;SC;PT;100.0;4
80597;DÉCIO LIMA;141413.0;SC;PT;150.01;7
80598;DÉCIO LIMA;141413.0;SC;PT;110.95;2
80599;DÉCIO LIMA;141413.0;SC;PT;100.0;6
80600;DÉCIO LIMA;141413.0;SC;PT;135.1;10
80601;DÉCIO LIMA;141413.0;SC;PT;134.01;2
80602;DÉCIO LIMA;141413.0;SC;PT;137.7;3
80603;DÉCIO LIMA;141413.0;SC;PT;222.01;11
80604;DÉCIO LIMA;141413.0;SC;PT;180.06;4
80605;DÉCIO LIMA;141413.0;SC;PT;171.01;5
80606;DÉCIO LIMA;141413.0;SC;PT;144.23;11
80607;DÉCIO LIMA;141413.0;SC;PT;188.21;7
80608;DÉCIO LIMA;141413.0;SC;PT;144.09;5
80609;DÉCIO LIMA;141413.0;SC;PT;140.85;5
80610;DÉCIO LIMA;141413.0;SC;PT;124.53;2
80611;DÉCIO LIMA;141413.0;SC;PT;145.14;4
80612;DÉCIO LIMA;141413.0;SC;PT;100.0;2
80613;DÉCIO LIMA;141413.0;SC;PT;50.07;6
80614;DÉCIO LIMA;141413.0;SC;PT;100.0;10
80615;DÉCIO LIMA;141413.0;SC;PT;183.42;10
80616;DÉCIO LIMA;141413.0;SC;PT;100.0;11
80617;DÉCIO LIMA;141413.0;SC;PT;100.0;11
80618;DÉCIO LIMA;141413.0;SC;PT;100.0;6
80619;DÉCIO LIMA;141413.0;SC;PT;50.0;6
80620;DÉCIO LIMA;141413.0;SC;PT;60.0;7
80621;DÉCIO LIMA;141413.0;SC;PT;100.0;8
80622;DÉCIO LIMA;141413.0;SC;PT;50.0;4
80623;DÉCIO LIMA;141413.0;SC;PT;168.33;1
80624;DÉCIO LIMA;141413.0;SC;PT;100.0;8
80625;DÉCIO LIMA;141413.0;SC;PT;156.09;4
80626;DÉCIO LIMA;141413.0;SC;PT;156.75;5
80627;DÉCIO LIMA;141413.0;SC;PT;147.15;9
80628;DÉCIO LIMA;141413.0;SC;PT;154.44;9
80629;DÉCIO LIMA;141413.0;SC;PT;154.82;10
80630;DÉCIO LIMA;141413.0;SC;PT;50.0;10
80631;DÉCIO LIMA;141413.0;SC;PT;147.95;10
80632;DÉCIO LIMA;141413.0;SC;PT;50.0;10
80633;DÉCIO LIMA;141413.0;SC;PT;163.6;6
80634;DÉCIO LIMA;141413.0;SC;PT;191.05;3
80635;DÉCIO LIMA;141413.0;SC;PT;100.0;11
80636;DÉCIO LIMA;141413.0;SC;PT;138.02;9
80637;DÉCIO LIMA;141413.0;SC;PT;162.75;12
80638;DÉCIO LIMA;141413.0;SC;PT;76.06;12
80639;DÉCIO LIMA;141413.0;SC;PT;100.0;1
80640;DÉCIO LIMA;141413.0;SC;PT;163.19;6
80641;DÉCIO LIMA;141413.0;SC;PT;192.99;7
80642;DÉCIO LIMA;141413.0;SC;PT;173.9;4
80643;DÉCIO LIMA;141413.0;SC;PT;150.03;7
80644;DÉCIO LIMA;141413.0;SC;PT;153.49;2
80645;DÉCIO LIMA;141413.0;SC;PT;194.01;3
80646;DÉCIO LIMA;141413.0;SC;PT;111.86;3
80647;DÉCIO LIMA;141413.0;SC;PT;90.09;2
80648;DÉCIO LIMA;141413.0;SC;PT;184.67;5
80649;DÉCIO LIMA;141413.0;SC;PT;100.0;2
80650;DÉCIO LIMA;141413.0;SC;PT;50.0;4
80651;DÉCIO LIMA;141413.0;SC;PT;80.0;3
80652;DÉCIO LIMA;141413.0;SC;PT;30.0;3
80653;DÉCIO LIMA;141413.0;SC;PT;142.17;3
80654;DÉCIO LIMA;141413.0;SC;PT;187.09;2
80655;DÉCIO LIMA;141413.0;SC;PT;120.01;10
80656;DÉCIO LIMA;141413.0;SC;PT;160.02;5
80657;DÉCIO LIMA;141413.0;SC;PT;100.23;1
80658;DÉCIO LIMA;141413.0;SC;PT;200.03;4
80659;DÉCIO LIMA;141413.0;SC;PT;81.24;11
