;txNomeParlamentar;idecadastro;sgUF;sgPartido;vlrDocumento;numMes
65243;CESAR SOUZA;73720.0;SC;PSD;44.53;12
65244;CESAR SOUZA;73720.0;SC;PSD;19.31;5
65245;CESAR SOUZA;73720.0;SC;PSD;39.55;6
65246;CESAR SOUZA;73720.0;SC;PSD;27.1;8
65247;CESAR SOUZA;73720.0;SC;PSD;64.03;9
65248;CESAR SOUZA;73720.0;SC;PSD;29.47;7
65249;CESAR SOUZA;73720.0;SC;PSD;63.8;11
65250;CESAR SOUZA;73720.0;SC;PSD;192.35;12
65251;CESAR SOUZA;73720.0;SC;PSD;609.66;5
65252;CESAR SOUZA;73720.0;SC;PSD;609.66;12
65253;CESAR SOUZA;73720.0;SC;PSD;609.66;12
65254;CESAR SOUZA;73720.0;SC;PSD;609.66;6
65255;CESAR SOUZA;73720.0;SC;PSD;609.66;7
65256;CESAR SOUZA;73720.0;SC;PSD;609.66;9
65257;CESAR SOUZA;73720.0;SC;PSD;609.66;8
65258;CESAR SOUZA;73720.0;SC;PSD;609.66;10
65259;CESAR SOUZA;73720.0;SC;PSD;793.78;12
65260;CESAR SOUZA;73720.0;SC;PSD;841.27;6
65261;CESAR SOUZA;73720.0;SC;PSD;841.27;8
65262;CESAR SOUZA;73720.0;SC;PSD;793.78;11
65263;CESAR SOUZA;73720.0;SC;PSD;841.27;5
65264;CESAR SOUZA;73720.0;SC;PSD;841.27;7
65265;CESAR SOUZA;73720.0;SC;PSD;793.78;9
65266;CESAR SOUZA;73720.0;SC;PSD;793.78;10
65267;CESAR SOUZA;73720.0;SC;PSD;185.0;8
65268;CESAR SOUZA;73720.0;SC;PSD;128.0;7
65269;CESAR SOUZA;73720.0;SC;PSD;178.0;3
65270;CESAR SOUZA;73720.0;SC;PSD;149.0;5
65271;CESAR SOUZA;73720.0;SC;PSD;185.0;11
65272;CESAR SOUZA;73720.0;SC;PSD;213.15;12
65273;CESAR SOUZA;73720.0;SC;PSD;30.0;8
65274;CESAR SOUZA;73720.0;SC;PSD;50.0;10
65275;CESAR SOUZA;73720.0;SC;PSD;50.0;6
65276;CESAR SOUZA;73720.0;SC;PSD;50.0;8
65277;CESAR SOUZA;73720.0;SC;PSD;30.0;8
65278;CESAR SOUZA;73720.0;SC;PSD;100.0;9
65279;CESAR SOUZA;73720.0;SC;PSD;53.0;12
65280;CESAR SOUZA;73720.0;SC;PSD;198.98;10
65281;CESAR SOUZA;73720.0;SC;PSD;100.0;7
65282;CESAR SOUZA;73720.0;SC;PSD;83.29;9
65283;CESAR SOUZA;73720.0;SC;PSD;192.02;10
65284;CESAR SOUZA;73720.0;SC;PSD;201.01;3
65285;CESAR SOUZA;73720.0;SC;PSD;100.0;7
65286;CESAR SOUZA;73720.0;SC;PSD;50.0;8
65287;CESAR SOUZA;73720.0;SC;PSD;139.32;3
65288;CESAR SOUZA;73720.0;SC;PSD;50.03;9
65289;CESAR SOUZA;73720.0;SC;PSD;176.64;9
65290;CESAR SOUZA;73720.0;SC;PSD;100.02;8
65291;CESAR SOUZA;73720.0;SC;PSD;181.94;7
65292;CESAR SOUZA;73720.0;SC;PSD;196.55;11
65293;CESAR SOUZA;73720.0;SC;PSD;215.06;11
65294;CESAR SOUZA;73720.0;SC;PSD;88.0;8
65295;CESAR SOUZA;73720.0;SC;PSD;174.99;9
65296;CESAR SOUZA;73720.0;SC;PSD;100.0;12
65297;CESAR SOUZA;73720.0;SC;PSD;100.0;4
65298;CESAR SOUZA;73720.0;SC;PSD;179.77;5
65299;CESAR SOUZA;73720.0;SC;PSD;191.12;4
65300;CESAR SOUZA;73720.0;SC;PSD;100.0;10
65301;CESAR SOUZA;73720.0;SC;PSD;50.0;6
65302;CESAR SOUZA;73720.0;SC;PSD;104.0;10
65303;CESAR SOUZA;73720.0;SC;PSD;100.0;11
65304;CESAR SOUZA;73720.0;SC;PSD;157.0;4
65305;CESAR SOUZA;73720.0;SC;PSD;50.0;5
65306;CESAR SOUZA;73720.0;SC;PSD;100.0;6
65307;CESAR SOUZA;73720.0;SC;PSD;50.0;7
65308;CESAR SOUZA;73720.0;SC;PSD;50.0;9
65309;CESAR SOUZA;73720.0;SC;PSD;1184.4;9
65310;CESAR SOUZA;73720.0;SC;PSD;590.09;7
65311;CESAR SOUZA;73720.0;SC;PSD;546.55;8
65312;CESAR SOUZA;73720.0;SC;PSD;1409.47;10
65313;CESAR SOUZA;73720.0;SC;PSD;1139.37;11
65314;CESAR SOUZA;73720.0;SC;PSD;1064.81;12
65315;CESAR SOUZA;73720.0;SC;PSD;340.0;4
65316;CESAR SOUZA;73720.0;SC;PSD;242.3;5
65317;CESAR SOUZA;73720.0;SC;PSD;100.0;2
65318;CESAR SOUZA;73720.0;SC;PSD;364.24;5
65319;CESAR SOUZA;73720.0;SC;PSD;355.0;6
65320;CESAR SOUZA;73720.0;SC;PSD;582.65;6
65321;CESAR SOUZA;73720.0;SC;PSD;100.02;6
65322;CESAR SOUZA;73720.0;SC;PSD;193.03;12
65323;CESAR SOUZA;73720.0;SC;PSD;189.11;11
65324;CESAR SOUZA;73720.0;SC;PSD;150.0;3
65325;CESAR SOUZA;73720.0;SC;PSD;50.0;3
65326;CESAR SOUZA;73720.0;SC;PSD;100.0;2
65327;CESAR SOUZA;73720.0;SC;PSD;100.0;3
65328;CESAR SOUZA;73720.0;SC;PSD;222.83;12
65329;CESAR SOUZA;73720.0;SC;PSD;183.62;10
65330;CESAR SOUZA;73720.0;SC;PSD;185.5;10
65331;CESAR SOUZA;73720.0;SC;PSD;50.0;12
65332;CESAR SOUZA;73720.0;SC;PSD;50.0;3
65333;CESAR SOUZA;73720.0;SC;PSD;50.0;6
65334;CESAR SOUZA;73720.0;SC;PSD;100.0;8
65335;CESAR SOUZA;73720.0;SC;PSD;144.45;4
65336;CESAR SOUZA;73720.0;SC;PSD;100.0;10
65337;CESAR SOUZA;73720.0;SC;PSD;50.0;4
65338;CESAR SOUZA;73720.0;SC;PSD;90.0;4
65339;CESAR SOUZA;73720.0;SC;PSD;87.0;5
65340;CESAR SOUZA;73720.0;SC;PSD;100.0;8
65341;CESAR SOUZA;73720.0;SC;PSD;50.0;8
65342;CESAR SOUZA;73720.0;SC;PSD;174.99;3
65343;CESAR SOUZA;73720.0;SC;PSD;100.0;3
65344;CESAR SOUZA;73720.0;SC;PSD;50.0;5
65345;CESAR SOUZA;73720.0;SC;PSD;80.0;8
65346;CESAR SOUZA;73720.0;SC;PSD;100.0;11
65347;CESAR SOUZA;73720.0;SC;PSD;195.07;11
65348;CESAR SOUZA;73720.0;SC;PSD;193.0;12
65349;CESAR SOUZA;73720.0;SC;PSD;208.53;12
65350;CESAR SOUZA;73720.0;SC;PSD;100.0;5
65351;CESAR SOUZA;73720.0;SC;PSD;181.31;9
65352;CESAR SOUZA;73720.0;SC;PSD;100.0;4
65353;CESAR SOUZA;73720.0;SC;PSD;4000.0;12
65354;CESAR SOUZA;73720.0;SC;PSD;6000.0;12
65355;CESAR SOUZA;73720.0;SC;PSD;5000.0;4
65356;CESAR SOUZA;73720.0;SC;PSD;5000.0;5
65357;CESAR SOUZA;73720.0;SC;PSD;5000.0;6
65358;CESAR SOUZA;73720.0;SC;PSD;6000.0;7
